,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine_categorized,street,zip_code,city_name,latitude,longitude,database
51942,Thai by Thai,9.8,171,25.0,0.0,864,35,asian,Goerzallee 111,12203,Berlin,52.4221979,13.299434,lieferando
51977,Thai-Nippon Sushi-Bar,6.2,172,15.0,0.0,801,75,asian,Goerzallee 183-223,12203,Berlin,52.4183111,13.2887237,lieferando
52011,Restaurant Si,8.0,852,14.5,0.0,950,40,italian,Fischerhüttenstraße 45,12203,Berlin,52.43873,13.24965,lieferando
52013,Dream'z Kebab,9.6,542,20.0,0.0,746,40,middle eastern,Mexikoplatz 1,12203,Berlin,52.4374113,13.2323769,lieferando
52040,Ristorante il Campo,9.0,1416,15.0,0.0,1200,30,italian,Feldstraße 1,12203,Berlin,52.4155993,13.3038589,lieferando
52081,China Restaurant Sichuan Gourmet Berlin,8.8,97,10.0,2.99,1243,30,asian,Osdorfer Str. 124,12203,Berlin,52.4189324,13.3135798,lieferando
52091,Thai-Nippon Sushi-Bar,7.6,40,0.0,1.99,793,30,asian,Goerzallee 189-223,12203,Berlin,52.4166907,13.2893696,lieferando
52107,La Gondola Due,9.2,59,50.0,4.0,0,90,italian,Beerenstraße 57,12203,Berlin,52.4377107,13.2335779,lieferando
52111,Subway,6.0,300,15.0,3.0,721,55,healthy,Potsdamer Str. 11,12203,Berlin,52.4333108,13.2428949,lieferando
52195,funkybowl,10.0,719,12.0,0.0,963,25,vegetarian or vegan,Teltower Damm 33,12205,Berlin,52.4319438,13.2593326,lieferando
52203,Pizza & Burger Bulls,8.8,5280,12.5,0.0,1033,40,italian,Teltower Damm 266b,12205,Berlin,52.41069,13.26603,lieferando
52220,Fatica Lieferservice,7.8,360,10.0,2.0,937,30,italian,Potsdamer Str. 26,12205,Berlin,52.4341208,13.247278,lieferando
52248,Bobsek Burger Zehlendorf,9.6,148,12.0,0.0,0,30,american,Teltower Damm 38,12205,Berlin,52.4306477,13.259182,lieferando
52249,Susido Berlin Zehlendorf,9.8,625,25.0,0.0,1208,30,asian,Teltower Damm 26,12205,Berlin,52.4322082,13.2584988,lieferando
52257,Hammers Steinofen Pizza,8.2,233,35.0,0.0,1264,40,italian,Genshagener Straße 1,12205,Teltow,52.3743591,13.2627862,lieferando
52295,Bamboo Original asiatische Küche,9.6,946,29.0,0.0,1115,30,asian,Machnower Straße 23,12205,Berlin,52.4288696,13.2564091,lieferando
52300,Landgasthof Hammers,9.6,1073,45.0,0.0,1453,40,american,Genshagener Straße 1,12205,Teltow,52.3743591,13.2627862,lieferando
52390,Burgerzimmer,9.4,1012,20.0,0.99,0,50,american,Marienfelder Allee 146,12207,Berlin,52.4134261,13.3630744,lieferando
52406,Trattoria Toscana,9.0,886,20.0,0.0,1245,30,italian,Iserstraße 8-10,12207,Teltow,52.3935841,13.2433398,lieferando
52427,Restaurant Kalimera,9.4,543,30.0,0.0,1213,50,mediterranean,Dorfaue 9,12207,Großbeeren,52.3531673,13.307738,lieferando
52482,Bistro Bianco,9.2,35,10.0,2.99,0,30,italian,Waldsassener Straße 42,12207,Berlin,52.4085581,13.3501842,lieferando
52486,Baz Pizza & Burger,8.8,47,12.0,0.0,0,30,italian,Feldstraße 34,12207,Teltow,52.3979892,13.2878139,lieferando
52566,Pizza Max,8.2,1182,9.0,0.0,1118,45,italian,Marienfelder Allee 61-63,12209,Berlin,52.42052,13.36941,lieferando
52669,Zapfwerk,9.0,979,25.0,1.8,811,40,american,Berlinerstraße 22,12209,Grossbeeren,52.3585028,13.3093386,lieferando
53218,Ko Chang,8.8,193,20.0,2.0,0,30,asian,Bahnhofstraße 60,12277,Berlin,52.386455,13.4066473,lieferando
53436,City Grill Mahlow,10.0,6,20.0,1.0,0,45,italian,Am Bahnhof 6a,12305,Blankenfelde-Mahlow,52.3607143,13.4097902,lieferando
53445,Villa 23,9.0,1250,12.0,2.0,1033,30,american,Nahariyastraße 23,12305,Berlin,52.3928806,13.4194452,lieferando
53457,Vietnam Town - Sushi Bar,8.8,37,30.0,2.0,0,40,asian,Bahnhofstraße 2,12305,Berlin,52.3868396,13.4071683,lieferando
53514,Pizza Planet,7.0,2719,10.0,3.5,1252,40,american,Luisenstraße 4,12305,Blankenfelde-Mahlow,52.3618773,13.4095541,lieferando
53520,Gyros Express,8.2,549,25.0,1.5,860,40,mediterranean,Johannisthaler Chaussee 264,12305,Berlin,52.4327433,13.4608034,lieferando
53535,Pizza Magic,9.4,402,0.0,0.0,1003,30,italian,Alt Großziethen 24,12305,Schönefeld,52.39588,13.44606,lieferando
53628,Steakhaus Barbecue,8.8,422,20.0,0.0,988,35,italian,Albrechtstraße 2,12307,Blankenfelde-Mahlow,52.3607821,13.4140821,lieferando
53645,China Town,8.6,2355,25.0,2.0,949,40,asian,Erich-Klausener-Str. 53,12307,Blankenfelde,52.33516,13.41132,lieferando
53700,Santa Lucia Pizzeria,8.8,4529,12.0,0.0,921,40,italian,Neuköllner Str. 280,12309,Berlin,52.4238036,13.4854596,lieferando
53710,Arel,9.0,427,20.0,4.0,1043,40,american,Lieselotte-Berger-Platz 8,12309,Berlin,52.4040138,13.5070586,lieferando
53780,Call a Pizza,8.6,2226,8.5,0.0,1352,50,italian,Uhrmacherweg 2,12347,Berlin,52.4228132,13.486508,lieferando
53846,Haci Baba-Kebaphaus,6.8,2909,10.0,2.5,903,40,american,Johannisthaler Chaussee 259,12347,Berlin,52.4323603,13.4621764,lieferando
53854,Chinarestaurant bei Lu,8.4,111,25.0,0.0,0,40,asian,Johannisthaler Chaussee 261,12347,Berlin,52.4321996,13.4618175,lieferando
54294,Restaurant Maracas,9.4,720,15.0,0.0,1062,40,italian,Neuköllner Straße 201,12347,Berlin,52.4300808,13.4780375,lieferando
54296,By Murat & Oki's Fung-Hu Asia,9.0,85,9.0,0.0,0,20,asian,Lipschitzallee 72B,12347,Berlin,52.4248799,13.4621824,lieferando
54299,Gtown,9.2,85,20.0,0.0,0,25,italian,Hugo-Heimann-Straße 10,12347,Berlin,52.424797,13.461202,lieferando
54636,Mendoza Steakhaus,9.6,448,20.0,0.0,1455,40,italian,Johannisthaler Chaussee 307,12349,Berlin,52.4298771,13.4549626,lieferando
54670,Burgerzimmer,7.0,336,18.0,0.0,0,75,american,Alt-Rudow 57,12349,Berlin,52.4180585,13.4955299,lieferando
54684,Nokta Grillhaus,7.6,439,20.0,1.5,822,40,italian,Neuköllner Straße 259,12349,Berlin,52.4259349,13.4837092,lieferando
54698,KFC,6.8,681,15.0,0.0,1447,45,american,Johannisthaler Chaussee 317,12349,Berlin,52.4295034,13.4559929,lieferando
55156,McDonald's®,5.6,944,15.0,0.0,0,50,american,Johannisthaler Chausee 295,12349,Berlin,52.4293597,13.4542947,lieferando
55311,chidoba MEXICAN GRILL,0.0,0,25.0,2.0,889,30,vegetarian or vegan,Johannisthaler Chaussee 317,12349,Berlin,52.4295034,13.4559929,lieferando
55343,Yoko Sushi,9.6,582,9.9,0.0,1220,30,asian,Rudower Straße 200,12351,Berlin,52.430044,13.4769613,lieferando
55346,IL Bene,9.6,165,12.0,1.0,0,30,italian,Fritz-Erler-Allee 181,12351,Berlin,52.4259393,13.4783675,lieferando
55372,Villa Toscana,7.8,1252,20.0,0.0,1275,40,italian,Köpenicker Strasse 150,12351,Berlin,52.420146,13.5005523,lieferando
55374,Miu Sushi,9.4,800,15.0,0.0,1140,40,asian,Lieselotte-Berger-Straße 32,12351,Berlin,52.4030553,13.5059825,lieferando
55375,Pizza Jack,8.8,3525,15.0,0.5,906,50,italian,Elly-Heuss-Knapp-Str. 21,12351,Berlin,52.4038556,13.5057454,lieferando
55395,Tony's Fresh,9.0,547,35.0,0.0,756,40,italian,Ortolfstraße 206A,12351,Berlin,52.4025915,13.5259293,lieferando
55410,Desi Chaska,9.4,1397,25.0,0.0,1119,30,indian,Florian-Geyer-Straße 109a,12351,Berlin,52.4381646,13.5461605,lieferando
55414,Le Cuisine,8.6,296,20.0,5.0,690,60,asian,Semmelweisstraße 100,12351,Berlin,52.4246728,13.5276603,lieferando
55417,Fero's Pizzeria,8.2,8010,30.0,0.0,1302,40,italian,Schwalbenweg 7,12351,Schönefeld,52.3972775,13.5339135,lieferando
55418,Burger City,8.4,438,18.5,0.0,0,55,american,Friedrichshagener Straße 1b,12351,Berlin,52.4526573,13.5760534,lieferando
55438,Istanbul Grill,7.4,937,20.0,1.5,688,60,italian,Schönefelder Chaussee 235,12351,Berlin,52.4030499,13.52441,lieferando
55455,Pizzeria Da Latto,8.6,495,35.0,2.5,1286,40,italian,Coloniaallee 13,12351,Berlin,52.4037234,13.5428453,lieferando
55463,Grenz/Los Asia Gourmet,9.6,1370,0.0,0.0,1036,40,asian,Fritz-Erler-Allee 173,12351,Berlin,52.4259583,13.4771449,lieferando
55467,China Restaurant Panda II,8.8,889,15.0,0.0,1106,50,asian,Rudower Straße 173,12351,Berlin,52.43223,13.4745701,lieferando
55470,Pizzeria La Stella,9.6,1802,20.0,1.5,819,40,italian,Alt-Rudow 24,12351,Berlin,52.42014,13.49207,lieferando
55475,Simit Haus,9.0,73,15.0,0.0,912,25,middle eastern,Alt-Rudow 19,12351,Berlin,52.4206056,13.4922054,lieferando
55477,China Ecke Mauer,9.2,1705,12.0,0.0,851,50,asian,Waltersdorfer Chaussee 36,12351,Berlin,52.4136174,13.5009325,lieferando
55478,Hussel,0.0,0,0.0,0.0,0,30,breakfast/dessert,Johannisthaler Chaussee 303,12351,Berlin,52.4289513,13.4567377,lieferando
55565,MuCa Burger,7.4,3396,18.0,2.0,815,50,american,Ernst-Augustin-Straße 2,12353,Berlin,52.4330586,13.5410397,lieferando
55639,Nea Politia,9.6,246,40.0,0.0,0,40,mediterranean,Lieselotte-Berger-Platz 4,12353,Berlin,52.4036729,13.5061048,lieferando
55644,Ristorante La Merita,8.2,474,15.0,0.0,1090,35,italian,Waltersdorfer Chaussee 122,12353,Berlin,52.4069029,13.5075558,lieferando
55671,Babo Sushi Adlershof,9.6,208,15.0,0.0,0,30,asian,Dörpfeldstraße 42,12355,Berlin,52.4375464,13.5466918,lieferando
55699,Domino's Pizza,9.0,154,7.9,0.0,0,25,italian,Waltersdorfer Chaussee 174,12355,Berlin,52.4028628,13.511513,lieferando
55704,Maharadscha India,9.4,602,15.0,0.5,0,40,indian,Radickestraße 44,12355,Berlin,52.4358265,13.5483617,lieferando
55707,Bowls Nation,8.6,807,30.0,2.5,0,50,healthy,Adlergestell 283,12355,Berlin,52.4325669,13.5457691,lieferando
55720,Trans Asia Vietnam-Thai-Sushi Bar Restaurant,8.4,2088,17.0,1.0,996,40,asian,Anna-Seghers-Straße 109,12355,Berlin,52.43598,13.5432501,lieferando
55725,Cua Tung,8.4,369,30.0,1.5,779,55,asian,Bruno-Taut-Straße 1,12355,Berlin,52.4124697,13.5721657,lieferando
55742,Mayas,8.4,537,50.0,1.0,1151,40,american,Grünauer Straße 51,12355,Eichwalde,52.3736333,13.6207029,lieferando
55845,Pizzeria Giovanni,8.6,1476,0.0,0.0,824,45,italian,Neue Krugallee 148,12355,Berlin,52.47351,13.48855,lieferando
55971,Pizzeria La Stella,9.2,841,10.0,0.0,825,40,italian,Köpenicker Str. 130,12355,Berlin,52.4213734,13.5033062,lieferando
56222,Hot Flames,9.8,248,15.0,0.0,0,30,indian,Florian-Geyer-Straße 109a,12357,Berlin,52.4381646,13.5461605,lieferando
56305,Rhodos,9.8,125,30.0,0.0,0,30,mediterranean,Richterstraße 9,12357,Berlin,52.4112811,13.5729096,lieferando
56308,H&H Vietnamesische Küche,8.4,101,14.0,0.0,790,75,asian,Sterndamm 35,12357,Berlin,52.4507391,13.5085356,lieferando
57180,Pizza & Burger Bulls,8.8,381,15.0,0.0,0,30,italian,Fennstraße 24,12435,Berlin,52.4546093,13.5170829,lieferando
57591,McDonald's®,9.2,823,15.0,0.0,0,30,american,Adlergestell 289 A,12435,Berlin,52.4320632,13.5466364,lieferando
57677,Jimmys Pizza & Burger,9.0,80,7.9,0.0,0,40,italian,Edisonstraße 13,12437,Berlin,52.4633494,13.5141124,lieferando
57758,Haweli Indisches Restaurant,9.4,506,15.0,0.0,1427,40,indian,Chausseestrasse 32,12437,Rüdersdorf bei Berlin,52.4804942,13.9108415,lieferando
57762,Kobani Bistro,9.0,327,12.0,0.0,850,30,american,Schnellerstraße 36,12437,Berlin,52.4544651,13.5162536,lieferando
57778,Thessaloniki,8.2,198,15.0,0.0,0,50,mediterranean,Edisonstraße 34 /Roedernstraße 15,12437,Berlin,52.46817,13.5143399,lieferando
57779,Tung 5 in 1,6.8,1932,12.0,0.0,800,40,asian,Wilhelminenhofstr. 35,12437,Berlin,52.461444,13.5191516,lieferando
57800,Bobsek Burger,9.0,1407,13.5,0.0,906,40,american,Reinbeckstraße 2,12437,Berlin,52.4611516,13.5187228,lieferando
58391,Domino's Pizza,7.8,479,7.9,0.0,0,35,italian,Wilhelminenhofstraße 47a,12439,Berlin,52.4599188,13.5235225,lieferando
58399,Pier 44,8.8,1202,15.0,0.0,1379,40,european,Wendenschloßstraße 60D,12439,Berlin,52.44592,13.5852599,lieferando
58414,Pizza Max,7.2,1235,10.0,0.0,1114,60,italian,Grünauer Str. 26,12439,Berlin,52.4423763,13.5692923,lieferando
58420,Sushi For You,8.4,800,10.0,0.0,1410,40,asian,Kaulsdorfer Straße 135,12439,Berlin,52.47112,13.5728,lieferando
58424,Pizza Piccolo,7.8,2187,10.0,0.0,790,50,italian,Freiheit 2,12439,Berlin,52.4473508,13.5762517,lieferando
58428,City Grill,7.4,153,15.0,0.0,0,40,italian,Bahnhofstraße 20,12439,Berlin,52.4574706,13.5786686,lieferando
58579,Asia Park,8.6,5699,15.0,0.0,899,50,asian,Grüne Trift am Walde 15,12439,Berlin,52.43516,13.59603,lieferando
58588,Pizzeria Dorado,9.0,1877,22.5,0.0,1214,60,italian,Regattastraße 36,12439,Berlin,52.4247899,13.5746617,lieferando
58598,Köpenicker Seeterrassen,9.4,103,17.5,5.0,0,45,european,Müggelheimer Straße 1A,12439,Berlin,52.44398,13.57713,lieferando
58729,Call a Pizza,6.0,6284,8.0,0.0,1317,75,italian,Müggelheimer Straße 11,12459,Berlin,52.44258,13.58171,lieferando
58763,Ajad,9.4,827,37.0,0.0,1404,40,vegetarian or vegan,Fürstenwalder Allee 62,12459,Berlin,52.4393515,13.691746,lieferando
58770,Louys Burger,9.4,361,12.5,2.5,686,30,american,Bahnhofstraße 13,12459,Berlin,52.4559851,13.5775145,lieferando
58772,El Loco,9.2,288,25.0,0.0,0,55,american,Freiheit 5,12459,Berlin,52.4472926,13.5769527,lieferando
59095,Down Town Burger,7.6,1523,15.0,0.0,1003,40,american,Puchanstraße / Seiteneingang 16,12459,Berlin,52.4542142,13.5782061,lieferando
59379,Asia Sushi Bar,9.4,548,9.0,0.0,1076,30,asian,Rudower Chaussee 12a,12487,Berlin,52.4329664,13.5356944,lieferando
59978,Subway,8.6,99,15.0,0.0,790,20,healthy,Rudower Chaussee 12,12489,Berlin,52.432939,13.53474,lieferando
60098,Farmers Kitchen,0.0,0,12.0,1.5,0,30,healthy,Franz-Ehrlich-Straße 12,12489,Berlin,0.0,0.0,lieferando
60120,Umaii-Sushi,9.0,2532,15.0,0.0,1029,50,asian,Charlottenstraße 7,12489,Berlin,52.4386918,13.5826987,lieferando
60133,Dong Que,8.8,342,15.0,2.0,0,40,asian,Grünstraße 4,12489,Berlin,52.4446542,13.5752785,lieferando
60146,Tasty,9.0,239,15.0,0.0,0,90,asian,Kietzer Straße 12,12489,Berlin,52.44498,13.57713,lieferando
60317,Asos Grill,8.8,46,10.0,0.0,747,30,american,Ortolfstraße 206A,12524,Berlin,52.4025915,13.5259293,lieferando
60396,Domino's Pizza,7.6,1915,9.9,0.0,979,30,italian,Am Falkenberg 108,12524,Berlin,52.41309,13.56435,lieferando
60398,VietNam Küche,8.4,916,14.0,0.0,730,55,asian,Gründerstr. 3,12524,Berlin,52.4115188,13.5735949,lieferando
60439,Aao Ji Restaurant - Eichwalde,9.8,317,25.0,1.0,1282,30,indian,Bahnhofstraße 76,12526,Eichwalde,52.3740253,13.6196005,lieferando
60542,Orient Express,7.6,15,50.0,0.0,0,50,italian,Trebuser Straße 63,12527,Fürstenwalde,52.3677878,14.060129,lieferando
60546,Ratskeller Santorini,9.6,123,40.0,0.0,0,40,mediterranean,Bahnhofstraße 12,12527,Eichwalde,52.3736802,13.6199408,lieferando
60549,Pizza Jo Zeuthen,7.8,619,10.0,0.0,860,35,italian,Seestr. 115,12527,Zeuthen,52.3677555,13.6367775,lieferando
60581,Asiagourmet,7.8,28,0.0,0.0,0,45,asian,Bahnhofstraße 33-38,12527,Berlin,52.45837,13.57858,lieferando
60588,Domino's Pizza,8.4,1773,9.9,0.0,1002,30,italian,Puchanstraße 22,12555,Berlin,52.4541918,13.5777983,lieferando
60599,Domino's Pizza,8.0,1138,9.9,0.0,1002,45,italian,Kaulsdorfer Straße 133,12555,Berlin,52.47133,13.57266,lieferando
60612,L'Annam,8.8,461,25.0,0.0,1297,40,asian,Bölschestraße 76,12555,Berlin,52.45596,13.6250201,lieferando
60666,McDonald's®,8.8,1213,15.0,0.0,0,30,american,Wendenschloßstraße 2,12555,Berlin,52.448085,13.5929245,lieferando
60673,Müggelschlößchen Restaurant,9.6,1757,20.0,0.0,979,40,asian,Bölschestraße 126,12555,Berlin,52.4486299,13.6241961,lieferando
60676,Marina Sol,9.6,67,35.0,0.0,0,35,european,Müggelseedamm 70,12555,Berlin,52.4481952,13.6100641,lieferando
60679,Chia's Burger 2,8.0,215,25.0,0.0,912,50,american,Dahlwitzer Straße 32,12555,Berlin,52.5297609,13.6431852,lieferando
60733,Down Town Garage,8.0,580,17.99,0.0,994,40,american,Müggelheimer Damm 267,12557,Berlin,52.416925,13.6492904,lieferando
61412,Noki Asiatische Spezialitäten,7.4,162,19.0,2.0,845,90,asian,Müggelheimer Damm 233,12559,Berlin,52.41519,13.65722,lieferando
61462,Badshah Indisches Restaurant,9.8,132,25.0,0.0,0,45,indian,Hubertusstraße 7,12587,Schöneiche,52.4673808,13.6888051,lieferando
61493,Dos Parejas - Mexikanisches Restaurant,7.0,749,22.0,0.0,1350,65,italian,Berliner Allee 38,12587,Altlandsberg,52.5581093,13.7165368,lieferando
61597,Seepalast,9.2,56,28.0,1.99,0,40,asian,Fürstenwalder Allee 17,12587,Berlin,52.4418267,13.6872952,lieferando
61634,Call a Pizza,7.2,1399,15.0,0.0,1440,90,italian,Brandenburgische Straße 149,12589,Schöneiche bei Berlin,52.4764587,13.6993422,lieferando
61637,Pizza S.W.A.T,8.4,113,12.0,2.0,0,40,italian,Friedrichstraße 58,12589,Erkner,52.4222068,13.7538181,lieferando
61638,Pizza Planet,8.2,495,7.6,2.0,1247,50,american,Rudolf-Breitscheid-Straße 10,12589,Erkner,52.4248745,13.7572621,lieferando
61646,Ginseng Restaurant,8.8,78,0.0,0.0,1025,30,asian,Hultschiner Damm 118,12589,Berlin,52.4852313,13.6039017,lieferando
61650,Asia Park,8.4,981,25.0,1.5,896,50,asian,Seestraße 43,12589,Erkner,52.4208061,13.7511376,lieferando
61652,Asia Sushi Nilan,8.2,1628,30.0,0.0,981,60,asian,Am Rosengarten 48,12589,Schöneiche bei Berlin,52.462,13.72481,lieferando
61653,BURGER KING ®,6.6,2952,15.0,0.0,972,60,american,Neuenhagener Straße 23,12619,Berlin,52.51072,13.6094783,lieferando
61654,BURGER KING ®,7.2,3551,10.0,0.0,951,40,american,Landsberger Chaussee 15,12619,Ahrensfelde-Eiche,52.5484606,13.5937422,lieferando
61655,Freddy Fresh Pizza & Burger,9.2,339,6.9,0.0,0,40,italian,Windbergweg 1,12619,Berlin,52.5215619,13.5979665,lieferando
61659,Pizza Max,8.2,3133,9.9,0.0,1114,40,italian,Stollbergerstr. 43,12619,Berlin,52.5315706,13.60421,lieferando
61660,Steakhaus Barbecue,9.4,3627,9.9,1.0,1474,40,mexican,Hönower Str. 189,12619,Berlin,52.5219049,13.6188342,lieferando
61661,Call a Pizza,9.4,6510,7.9,0.0,1305,40,italian,Quedlinburger Straße 16,12619,Berlin,52.5393123,13.6077415,lieferando
61662,Mauritius Grill Berlin,7.0,61,10.0,0.0,0,60,italian,Havemannstr. 6a,12619,Berlin,52.5696858,13.567344,lieferando
61663,Dal Vino,9.6,786,30.0,2.5,1147,30,italian,Lil-Dagover-Gasse 1,12619,Berlin,52.5379641,13.6031668,lieferando
61664,Kyōto,8.4,2297,13.9,0.0,959,50,asian,Heinrich-Grüber-Straße 7a,12619,Berlin,52.5129055,13.5888418,lieferando
61665,Lees Kitchen,8.8,1116,20.0,0.0,950,35,asian,Cecilienstrasse 159,12619,Berlin,52.5290083,13.5700459,lieferando
61667,Restaurant Amaretto,8.2,8460,10.0,1.0,1186,50,italian,Suhler Str. 40,12619,Berlin,52.53683,13.58728,lieferando
61668,Domino's Pizza,9.0,1696,9.9,0.0,1001,30,italian,Hönower Straße 171,12619,Berlin,52.5202766,13.617256,lieferando
61670,Yoko Sushi,8.4,1925,9.9,0.0,1228,30,asian,Heidenauer Straße 25,12619,Berlin,52.5347948,13.6072329,lieferando
61671,Yogi-Haus - Indisches Restaurant,8.2,1691,15.0,0.0,1389,50,indian,Rathener Straße 10,12619,Berlin,52.53486,13.60903,lieferando
61672,Domino's Pizza,9.0,3708,7.9,0.0,1006,30,italian,Fritz-Lang-Str. 8,12619,Berlin,52.5382039,13.6028162,lieferando
61676,Sushi For You,8.8,3741,9.9,0.0,1410,75,asian,Quedlingburger Str. 12,12619,Berlin,52.53922,13.60726,lieferando
61678,Pizza Planet,8.4,1090,10.0,0.0,1192,40,american,Hönower Str. 214,12619,Berlin,52.5237617,13.6212501,lieferando
61679,Hui Feng,9.0,3640,15.0,2.0,1023,50,asian,Hellersdorfer Promenade 24,12619,Berlin,52.54156,13.60665,lieferando
61680,Burger Planet,6.2,208,10.0,0.0,770,60,american,Hönower Straße 216a,12619,Berlin,52.52389,13.62147,lieferando
61681,Pizza & Burger Bulls,6.4,4525,10.0,0.0,1034,60,italian,Hellersdorfer Promenade 19,12619,Berlin,52.5412419,13.6065614,lieferando
61684,McDonald's®,8.2,413,15.0,0.0,0,30,american,Alt-Mahlsdorf 59,12619,Berlin,52.5039403,13.6238732,lieferando
61687,myam-stix,8.8,67,20.0,2.0,0,35,asian,Landsberger Chaussee 17,12619,Ahrensfelde OT Eiche,52.5493491,13.5998086,lieferando
61688,burgerme,9.2,3824,6.99,0.99,888,30,american,Mahlsdorfer Straße 53-57,12619,Berlin,52.53883,13.63496,lieferando
61690,Eiche Grill Döner Kebap Asia Bistro,7.4,1624,15.0,0.0,792,60,american,Landsberger Chaussee 14,12619,Ahrensfelde,52.5489357,13.5924361,lieferando
61691,L'Osteria,6.4,518,12.0,0.0,1181,75,italian,Alt Mahlsdorf 88,12619,Berlin,52.5040519,13.6205277,lieferando
61693,Viet Thai Lieferservice,9.0,644,25.0,0.0,694,40,asian,Dahlwitzer Straße 32,12619,Berlin,52.5297527,13.6432493,lieferando
61706,Epi's Internationale Spezialitäten,8.2,3099,18.0,0.0,816,50,italian,Rabensteiner Str. 36,12619,Berlin,52.5651777,13.5770054,lieferando
61723,Pizza Planet,6.4,866,15.0,0.0,1199,45,asian,Wustrower Str. 20,12619,Berlin,52.56645,13.50869,lieferando
61725,Arta - Griechisches Restaurant,8.6,1744,20.0,0.0,1408,40,mediterranean,Am Grünzug 24,12619,Hoppegarten,52.5397455,13.6458175,lieferando
61730,Hello Sushi,9.0,226,10.0,0.0,0,75,asian,Heinrich-Grüber-Straße 12A,12619,Berlin,52.51271,13.58985,lieferando
61731,Stradivari,8.8,351,20.0,0.0,1466,50,italian,Heidenauer Straße 17,12619,Berlin,52.5350116,13.6081395,lieferando
61732,Syrtaki Griechisches Restaurant,9.0,871,30.0,0.0,1530,50,mediterranean,Fritz-Lang-Platz 5,12619,Berlin,52.5376371,13.6024095,lieferando
61734,Leonardo Pizza,9.2,53,14.99,0.0,0,30,italian,Alte Hellersdorfer Str. 138,12619,Berlin,52.546038,13.5927709,lieferando
61739,Neu Wuzhou,9.2,3337,8.0,0.0,954,40,asian,Marzahner Promenade 13,12619,Berlin,52.5446147,13.5443638,lieferando
61740,Mio Sushi,8.8,2100,25.0,0.0,1192,35,asian,Wittenberger Straße 68,12619,Berlin,52.5642757,13.5704387,lieferando
61741,McDonald's®,7.2,1017,15.0,0.0,0,30,american,Altlandsberger Chaussee -,12619,Hönow,52.5454293,13.655555,lieferando
61831,Hogarts Circus Caffee / Backshop,9.8,12,13.0,2.5,0,50,,Rennbahnallee 123,12621,Hoppegarten OT Dahlwitz-Hoppegarten,52.5021377,13.6603116,lieferando
61910,Chia's Burger,8.0,880,25.0,2.0,899,60,american,Hoppegartener Straße 6,12623,Neuenhagen,52.5178804,13.6844263,lieferando
62071,Pizza Planet,8.2,1254,15.0,0.0,1275,40,asian,Hellersdorfer Weg 36,12627,Berlin,52.56384,13.5514099,lieferando
62072,Pizza s.w.a.t,9.0,1346,9.5,2.0,937,50,italian,Hauptstraße 108,12627,Neuenhagen bei Berlin,52.5286299,13.691246,lieferando
62141,McDonald's®,6.8,755,15.0,0.0,0,50,american,Bitterfelder Straße 9,12629,Berlin,52.5527895,13.5436806,lieferando
62186,BURGER KING ®,4.4,2649,12.0,0.0,969,90,american,Marzahner Promenade 1a,12679,Berlin,52.5439482,13.5446989,lieferando
62192,Sushi For You,9.0,5382,12.0,0.0,1410,40,asian,Allee der Kosmonauten 151b,12679,Berlin,52.53428,13.55121,lieferando
62193,burgerme,9.0,1057,6.99,0.99,888,25,american,Allee der Kosmonauten 151a,12679,Berlin,52.534265,13.5508568,lieferando
62194,Domino's Pizza,9.0,1106,7.9,0.0,996,30,italian,Oberweißbacher Str. 7,12679,Berlin,52.5571417,13.5704167,lieferando
62195,Pizza Max,7.2,6457,9.9,0.0,1114,60,italian,Allee der Kosmonauten 151,12679,Berlin,52.5344186,13.5510989,lieferando
