,restaurant_name,avg_review_score,reviews,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,opening_hours
2007,Subway,6.8,97.0,healthy,"Zur Rinderauktionshalle 00, 10243.0, Berlin",Zur Rinderauktionshalle 00,10243.0,Berlin,"52.523012,13.4625872",52.523012,13.4625872,lieferando,
2008,Pizza Uno Pasta,8.0,2017.0,italian,"Frankfurter Allee 244, 10243.0, Berlin",Frankfurter Allee 244,10243.0,Berlin,"52.5117924,13.497092",52.5117924,13.497092,lieferando,
2009,Mmaah Korean BBQ Express,8.4,110.0,vegetarian or vegan,"Kiehlufer 75, 10243.0, Berlin",Kiehlufer 75,10243.0,Berlin,"52.4838771,13.4475607",52.4838771,13.4475607,lieferando,
2010,Salsa,7.0,4682.0,mexican,"Weitlingstr. 34, 10243.0, Berlin",Weitlingstr. 34,10243.0,Berlin,"52.50831,13.49697",52.50831,13.49697,lieferando,
2011,Silverado Steakhaus,7.8,959.0,steak,"Konrad-Wolf-Straße 28, 10243.0, Berlin",Konrad-Wolf-Straße 28,10243.0,Berlin,"52.5431245,13.4901134",52.5431245,13.4901134,lieferando,
2012,BRGRS BRGRS - Organic Burgers,9.4,690.0,american,"Pettenkoferstraße 2b, 10243.0, Berlin",Pettenkoferstraße 2b,10243.0,Berlin,"52.5153758,13.4734358",52.5153758,13.4734358,lieferando,
2013,Haroun,9.4,24.0,vegetarian or vegan,"Neue Bahnhofstraße 28, 10243.0, Berlin",Neue Bahnhofstraße 28,10243.0,Berlin,"52.5058773,13.4695939",52.5058773,13.4695939,lieferando,
2014,Duc Tam Quan,9.0,231.0,asian,"Neue Bahnhofsstraße 8, 10243.0, Berlin",Neue Bahnhofsstraße 8,10243.0,Berlin,"52.5064053,13.4708241",52.5064053,13.4708241,lieferando,
2015,Ponchy Vegan & Vegetarian Streetfood,7.8,158.0,american,"Sonntagstraße 9, 10243.0, Berlin",Sonntagstraße 9,10243.0,Berlin,"52.5057891,13.4664854",52.5057891,13.4664854,lieferando,
2016,Go!Fish,9.0,7.0,american,"Frankfurter Allee 111, 10243.0, Berlin",Frankfurter Allee 111,10243.0,Berlin,"52.5142282,13.4738877",52.5142282,13.4738877,lieferando,
2017,Asia Point,8.6,4.0,asian,"Petersburger Straße 87, 10243.0, Berlin",Petersburger Straße 87,10243.0,Berlin,"52.5178402,13.453844",52.5178402,13.453844,lieferando,
2018,Asia Mami,9.0,4057.0,asian,"Allee der Kosmonauten 151, 10243.0, Berlin",Allee der Kosmonauten 151,10243.0,Berlin,"52.534701,13.5513347",52.534701,13.5513347,lieferando,
2019,Falafel-Aladdin,7.8,36.0,vegetarian or vegan,"Pettenkoferstraße 2B, 10243.0, Berlin",Pettenkoferstraße 2B,10243.0,Berlin,"52.5150748,13.4730832",52.5150748,13.4730832,lieferando,
2020,Aceto Lokanta,6.6,120.0,italian,"Boxhagener Straße 74, 10243.0, Berlin",Boxhagener Straße 74,10243.0,Berlin,"52.5071298,13.4687052",52.5071298,13.4687052,lieferando,
2021,NORDSEE,7.6,193.0,american,"Frankfurter Allee 111, 10243.0, Berlin",Frankfurter Allee 111,10243.0,Berlin,"52.5143139,13.4741566",52.5143139,13.4741566,lieferando,
2022,Cooquin Café,9.4,73.0,vegetarian or vegan,"Möllendorffstraße 115, 10243.0, Berlin",Möllendorffstraße 115,10243.0,Berlin,"52.51544,13.47823",52.51544,13.47823,lieferando,
2023,Restaurant Amber,0.0,0.0,vegetarian or vegan,"Simon-Dach-Straße 8, 10243.0, Berlin",Simon-Dach-Straße 8,10243.0,Berlin,"52.51112,13.45649",52.51112,13.45649,lieferando,
2024,Döner Dach,0.0,0.0,middle eastern,"Simon-Dach-Straße 11 rechts, 10243.0, Berlin",Simon-Dach-Straße 11 rechts,10243.0,Berlin,"52.5106703,13.4562816",52.5106703,13.4562816,lieferando,
2025,Coppa di Pasta,9.6,13.0,italian,"Neue Bahnhofstr. 25, 10243.0, Berlin",Neue Bahnhofstr. 25,10243.0,Berlin,"52.5068542,13.4705343",52.5068542,13.4705343,lieferando,
2026,Pi Frühstückshaus,0.0,0.0,middle eastern,"Gärtnerstraße 17, 10243.0, Berlin",Gärtnerstraße 17,10243.0,Berlin,"52.5114664,13.4614418",52.5114664,13.4614418,lieferando,
2027,Pizza Planet,8.4,599.0,american,"Zachertstraße 62, 10243.0, Berlin",Zachertstraße 62,10243.0,Berlin,"52.5056004,13.5093292",52.5056004,13.5093292,lieferando,
2028,Indian Massala,9.0,477.0,indian,"Ernst-Grube-Straße 1a, 10243.0, Berlin",Ernst-Grube-Straße 1a,10243.0,Berlin,"52.4467396,13.5619607",52.4467396,13.5619607,lieferando,
2029,Burger Royal,7.8,411.0,american,"Ernst-Grube-Straße 1 A, 10243.0, Berlin",Ernst-Grube-Straße 1 A,10243.0,Berlin,"52.4467396,13.5619607",52.4467396,13.5619607,lieferando,
2030,Wraps & Bowls,7.4,163.0,vegetarian or vegan,"Wildenbruchstr. 88, 10243.0, Berlin",Wildenbruchstr. 88,10243.0,Berlin,"52.482582,13.440999",52.482582,13.440999,lieferando,
2031,Its Pizza time,7.8,46.0,italian,"Planetenstraße 57, 10243.0, Berlin",Planetenstraße 57,10243.0,Berlin,"52.4679894,13.4667899",52.4679894,13.4667899,lieferando,
2032,Handi Roti,9.2,130.0,indian,"Bundesplatz 1, 10243.0, Berlin",Bundesplatz 1,10243.0,Berlin,"52.480369,13.328067",52.480369,13.328067,lieferando,
2033,Mirch Masala Indische Spezialität,8.6,403.0,indian,"Sommerstr. 42, 10243.0, Berlin",Sommerstr. 42,10243.0,Berlin,"52.5714557,13.3771682",52.5714557,13.3771682,lieferando,
2034,Starbucks,8.2,104.0,cafes,"Tamara-Danz-Straße 11, 10243.0, Berlin",Tamara-Danz-Straße 11,10243.0,Berlin,"52.5060818,13.4465683",52.5060818,13.4465683,lieferando,
2035,Family Quan,8.4,107.0,asian,"Wildenbruchstraße 5, 10243.0, Berlin",Wildenbruchstraße 5,10243.0,Berlin,"52.4825285,13.4414553",52.4825285,13.4414553,lieferando,
2036,Desha Lokanta,8.0,163.0,italian,"Elsenstraße 26, 10243.0, Berlin",Elsenstraße 26,10243.0,Berlin,"52.489163,13.454004",52.489163,13.454004,lieferando,
2037,Delikato Berlin,10.0,83.0,italian,"Falkensteinstraße 44a, 10243.0, Berlin",Falkensteinstraße 44a,10243.0,Berlin,"52.5002164,13.4442933",52.5002164,13.4442933,lieferando,
2038,Tabibito,8.2,2273.0,asian,"Karl-Marx-Straße 56, 10243.0, Berlin",Karl-Marx-Straße 56,10243.0,Berlin,"52.4828687,13.431531",52.4828687,13.431531,lieferando,
2039,Trafooo19 Kumpir & Backkartoffel,8.2,101.0,vegetarian or vegan,"Fuldastraße 58, 10243.0, Berlin",Fuldastraße 58,10243.0,Berlin,"52.4827837,13.4343572",52.4827837,13.4343572,lieferando,
2040,Al Pasha,0.0,0.0,italian,"Sonnenallee 77, 10243.0, Berlin",Sonnenallee 77,10243.0,Berlin,"52.4836783,13.4366455",52.4836783,13.4366455,lieferando,
2041,Sufra - Arabic Cuisine,9.2,49.0,middle eastern,"Boxhagener Straße 25, 10243.0, Berlin",Boxhagener Straße 25,10243.0,Berlin,"52.5128298,13.4571187",52.5128298,13.4571187,lieferando,
2042,Elfida Mezze-Tapas Restaurant,8.2,200.0,vegetarian or vegan,"Gabriel-Max-Straße 15, 10243.0, Berlin",Gabriel-Max-Straße 15,10243.0,Berlin,"52.5112294,13.4584966",52.5112294,13.4584966,lieferando,
2043,Tom 'n' Jerry,9.6,1093.0,italian,"Proskauer Straße 13, 10243.0, Berlin",Proskauer Straße 13,10243.0,Berlin,"52.5177913,13.461793",52.5177913,13.461793,lieferando,
2044,Spätzlemacher,8.2,339.0,european,"Marchlewskistraße 57, 10243.0, Berlin",Marchlewskistraße 57,10243.0,Berlin,"52.51261,13.4459401",52.51261,13.4459401,lieferando,
2045,Salt & Pepper,9.2,53.0,indian,"Neue Bahnhofstraße 33, 10243.0, Berlin",Neue Bahnhofstraße 33,10243.0,Berlin,"52.505149,13.4689671",52.505149,13.4689671,lieferando,
2046,You Me Sushi -Thai,8.4,1621.0,asian,"Samariterstr. 40, 10243.0, Berlin",Samariterstr. 40,10243.0,Berlin,"52.5152174,13.4642704",52.5152174,13.4642704,lieferando,
2047,Matreshka,9.0,468.0,vegetarian or vegan,"Boxhagener Straße 60, 10243.0, Berlin",Boxhagener Straße 60,10243.0,Berlin,"52.5062984,13.469621",52.5062984,13.469621,lieferando,
2048,Salami Social Club,7.2,615.0,italian,"Frankfurter Allee 43, 10243.0, Berlin",Frankfurter Allee 43,10243.0,Berlin,"52.5150934,13.4633394",52.5150934,13.4633394,lieferando,
2049,MiRai Asian Food,7.8,313.0,asian,"Finowstr. 2, 10243.0, Berlin",Finowstr. 2,10243.0,Berlin,"52.5136855,13.4691417",52.5136855,13.4691417,lieferando,
2050,Happy Momo,8.6,19.0,vegetarian or vegan,"Neue Bahnhofstraße 3, 10243.0, Berlin",Neue Bahnhofstraße 3,10243.0,Berlin,"52.5050182,13.4695005",52.5050182,13.4695005,lieferando,
2051,Steakhaus San Diego,8.0,103.0,mexican,"Bänschstraße Ecke Voigtstraße 12 75, 10243.0, Berlin",Bänschstraße Ecke Voigtstraße 12 75,10243.0,Berlin,"52.51779,13.46914",52.51779,13.46914,lieferando,
2052,Eatalian Trattoria,7.0,218.0,italian,"Oderstraße 8, 10243.0, Berlin",Oderstraße 8,10243.0,Berlin,"52.5111774,13.4684467",52.5111774,13.4684467,lieferando,
2053,Chimneys,7.2,13.0,middle eastern,"Warschauer Straße 81 rechts, 10243.0, Berlin",Warschauer Straße 81 rechts,10243.0,Berlin,"52.5138902,13.4536867",52.5138902,13.4536867,lieferando,
2054,East Kebap,8.2,415.0,italian,"Landsberger Allee 93, 10243.0, Berlin",Landsberger Allee 93,10243.0,Berlin,"52.5273973,13.4501152",52.5273973,13.4501152,lieferando,
2055,Box84 Imbiss bei Murat,8.6,113.0,american,"Hauptstraße 84, 10243.0, Berlin",Hauptstraße 84,10243.0,Berlin,"52.5009255,13.4767407",52.5009255,13.4767407,lieferando,
2056,Pizza Lovers,9.8,70.0,italian,"Anton-Saefkow Platz 12, 10243.0, Berlin",Anton-Saefkow Platz 12,10243.0,Berlin,"52.5295352,13.4711372",52.5295352,13.4711372,lieferando,
2057,Waffle and Donuts,9.4,6.0,breakfast/dessert,"Sonnenallee 76, 10243.0, Berlin",Sonnenallee 76,10243.0,Berlin,"52.4836352,13.4360125",52.4836352,13.4360125,lieferando,
2058,Sweet Vice,8.4,14.0,breakfast/dessert,"Rigaer Straße 42, 10243.0, Berlin",Rigaer Straße 42,10243.0,Berlin,"52.5158323,13.4676786",52.5158323,13.4676786,lieferando,
2059,Gambinos Pizza&Highballs,7.8,46.0,italian,"Sonntagsstraße 30, 10243.0, Berlin",Sonntagsstraße 30,10243.0,Berlin,"52.5055388,13.4659162",52.5055388,13.4659162,lieferando,
2060,Pizza Toscana Lückstrasse,8.6,166.0,italian,"Lückstr. 45, 10243.0, Berlin",Lückstr. 45,10243.0,Berlin,"52.50117,13.4942",52.50117,13.4942,lieferando,
2061,Sushi 93,7.8,130.0,asian,"Sonnenallee 98, 10243.0, Berlin",Sonnenallee 98,10243.0,Berlin,"52.4819584,13.4384805",52.4819584,13.4384805,lieferando,
2062,Dosha Teehaus Taiwan,8.2,159.0,breakfast/dessert,"Boxhagener Straße 65, 10243.0, Berlin",Boxhagener Straße 65,10243.0,Berlin,"52.5059599,13.4707981",52.5059599,13.4707981,lieferando,
2063,Crazy Bastard Sauce,9.4,61.0,american,"Weserstraße 168, 10243.0, Berlin",Weserstraße 168,10243.0,Berlin,"52.4837798,13.4409183",52.4837798,13.4409183,lieferando,
2064,Schwiliko Restaurant,8.2,24.0,vegetarian or vegan,"Schlesische Str. 29, 10243.0, Berlin",Schlesische Str. 29,10243.0,Berlin,"52.4986907,13.4469041",52.4986907,13.4469041,lieferando,
2065,Sandwichart,9.4,8.0,healthy,"Landsberger Allee 131a, 10243.0, Berlin",Landsberger Allee 131a,10243.0,Berlin,"52.5300585,13.4618868",52.5300585,13.4618868,lieferando,
2066,Euro Asia Bistro Bonne,9.0,8.0,asian,"Frankfurter Allee 209, 10243.0, Berlin",Frankfurter Allee 209,10243.0,Berlin,"52.51229,13.49188",52.51229,13.49188,lieferando,
2067,MACHETE Burrito,7.4,698.0,vegetarian or vegan,"Neue Bahnhofstraße 29, 10243.0, Berlin",Neue Bahnhofstraße 29,10243.0,Berlin,"52.5057,13.4694756",52.5057,13.4694756,lieferando,
2068,Subhero,9.0,144.0,american,"Revaler Straße 11, 10243.0, Berlin",Revaler Straße 11,10243.0,Berlin,"52.5083593,13.4540765",52.5083593,13.4540765,lieferando,
2069,Spoonful BERLIN,9.6,4.0,middle eastern,"Gärtnerstraße 33a, 10243.0, Berlin",Gärtnerstraße 33a,10243.0,Berlin,"52.5083871,13.4594334",52.5083871,13.4594334,lieferando,
2070,Chai Ji,8.8,1028.0,indian,"Rigaer Straße 30, 10243.0, Berlin",Rigaer Straße 30,10243.0,Berlin,"52.51658,13.46341",52.51658,13.46341,lieferando,
2071,Hüftgold,9.2,285.0,italian,"Neue Bahnhofstraße 29, 10243.0, Berlin",Neue Bahnhofstraße 29,10243.0,Berlin,"52.5057,13.4694756",52.5057,13.4694756,lieferando,
2072,Medeaterranean Trip,7.0,19.0,italian,"Gabriel-Max-Str. 19, 10243.0, Berlin",Gabriel-Max-Str. 19,10243.0,Berlin,"52.5101637,13.4579655",52.5101637,13.4579655,lieferando,
2073,Areti - Griechisches Restaurant,8.6,348.0,mediterranean,"Modersohnstraße 58, 10243.0, Berlin",Modersohnstraße 58,10243.0,Berlin,"52.5021488,13.456308",52.5021488,13.456308,lieferando,
2074,Alte Turnhalle Berlin,9.4,27.0,vegetarian or vegan,"Holteistraße 6-9, 10243.0, Berlin",Holteistraße 6-9,10243.0,Berlin,"52.5071083,13.4649951",52.5071083,13.4649951,lieferando,
2075,Pan Bao & Lobster,8.6,771.0,american,"Neue Bahnhofstraße 6, 10243.0, Berlin",Neue Bahnhofstraße 6,10243.0,Berlin,"52.5055169,13.4698423",52.5055169,13.4698423,lieferando,
2076,Trattoria Da Dino,8.6,61.0,italian,"Schreinerstraße 44, 10243.0, Berlin",Schreinerstraße 44,10243.0,Berlin,"52.5170435,13.4681071",52.5170435,13.4681071,lieferando,
2077,CaMelina,9.2,88.0,middle eastern,"Waldeyerstraße 12, 10243.0, Berlin",Waldeyerstraße 12,10243.0,Berlin,"52.5146229,13.4710266",52.5146229,13.4710266,lieferando,
2078,Spaccanapoli Nr 12,0.0,0.0,italian,"Wühlischstraße 12, 10243.0, Berlin",Wühlischstraße 12,10243.0,Berlin,"52.5082954,13.4635381",52.5082954,13.4635381,lieferando,
2079,Fabis Esskultur,9.0,30.0,european,"Neue Bahnhofstraße 7B, 10243.0, Berlin",Neue Bahnhofstraße 7B,10243.0,Berlin,"52.506331,13.4706574",52.506331,13.4706574,lieferando,
2080,burgerme,9.0,56.0,american,"Marktstraße 1, 10243.0, Berlin",Marktstraße 1,10243.0,Berlin,"52.5029255,13.475119",52.5029255,13.475119,lieferando,
2081,JAMỲ,8.2,240.0,asian,"Schreinerstraße 29, 10243.0, Berlin",Schreinerstraße 29,10243.0,Berlin,"52.5162356,13.4709629",52.5162356,13.4709629,lieferando,
2082,Ocean Top,6.4,67.0,asian,"Wilheminenhofstraße 89a, 10243.0, Berlin",Wilheminenhofstraße 89a,10243.0,Berlin,"52.4622473,13.5114355",52.4622473,13.5114355,lieferando,
2083,Breakfood,9.0,40.0,middle eastern,"Hirschberger Straße 3, 10243.0, Berlin",Hirschberger Straße 3,10243.0,Berlin,"52.5044892,13.4737778",52.5044892,13.4737778,lieferando,
2084,Kobuta Restaurant - Fusion Ramen,7.0,22.0,asian,"Sonntagstraße 30, 10243.0, Berlin",Sonntagstraße 30,10243.0,Berlin,"52.505689,13.4661141",52.505689,13.4661141,lieferando,
2085,Pizzeria Latino,8.8,12423.0,italian,"Bouche Straße 18, 10243.0, Berlin",Bouche Straße 18,10243.0,Berlin,"52.4908535,13.4490886",52.4908535,13.4490886,lieferando,
2086,Sai Baba,8.6,20.0,vegetarian or vegan,"Rigaer Straße 75, 10243.0, Berlin",Rigaer Straße 75,10243.0,Berlin,"52.5164953,13.4654783",52.5164953,13.4654783,lieferando,
2087,All About,8.8,43.0,generic,"Rigaer Straße 75, 10243.0, Berlin",Rigaer Straße 75,10243.0,Berlin,"52.5164953,13.4654783",52.5164953,13.4654783,lieferando,
2088,Aastha - Ind. Restaurant,8.0,497.0,indian,"Parkaue 35, 10243.0, Berlin",Parkaue 35,10243.0,Berlin,"52.517,13.4791",52.517,13.4791,lieferando,
2089,Glory Duck,8.8,98.0,asian,"Sonntagstraße 31, 10243.0, Berlin",Sonntagstraße 31,10243.0,Berlin,"52.50556,13.46624",52.50556,13.46624,lieferando,
2090,Ipiros Feinkost,9.8,51.0,mediterranean,"Weißenseer Weg 112, 10243.0, Berlin",Weißenseer Weg 112,10243.0,Berlin,"52.5268708,13.4788869",52.5268708,13.4788869,lieferando,
2091,Lang Van Restaurant,8.8,616.0,healthy,"Möllendorffstraße 48, 10243.0, Berlin",Möllendorffstraße 48,10243.0,Berlin,"52.5242443,13.4808569",52.5242443,13.4808569,lieferando,
2092,Crispy's Chicken Fast Food,8.0,300.0,american,"Landsberger Allee 131, 10243.0, Berlin",Landsberger Allee 131,10243.0,Berlin,"52.5306116,13.4683903",52.5306116,13.4683903,lieferando,
2093,Asahi Sushi,8.6,11.0,asian,"Rigaer Strasse / Ecke Waldeyer Str. 57, 10243.0, Berlin",Rigaer Strasse / Ecke Waldeyer Str. 57,10243.0,Berlin,"52.5143835,13.4710446",52.5143835,13.4710446,lieferando,
2094,Restaurant Anastasia,7.6,40.0,healthy,"Samariterstraße 13, 10243.0, Berlin",Samariterstraße 13,10243.0,Berlin,"52.5175725,13.4659179",52.5175725,13.4659179,lieferando,
2095,Grano,7.6,432.0,italian,"Buchberger Str. 40, 10243.0, Berlin",Buchberger Str. 40,10243.0,Berlin,"52.5066037,13.4832995",52.5066037,13.4832995,lieferando,
2096,Cheesy,4.4,4.0,vegetarian or vegan,"Kopernikusstraße 22, 10243.0, Berlin",Kopernikusstraße 22,10243.0,Berlin,"52.5103904,13.4546097",52.5103904,13.4546097,lieferando,
2097,Curry & Beer,0.0,0.0,american,"Warschauer Straße 16, 10243.0, Berlin",Warschauer Straße 16,10243.0,Berlin,"52.5123772,13.4520901",52.5123772,13.4520901,lieferando,
2098,FUTURA - Neapolitan Pizza,7.6,764.0,italian,"Bänschstraße 89/91, 10243.0, Berlin",Bänschstraße 89/91,10243.0,Berlin,"52.517379,13.4711948",52.517379,13.4711948,lieferando,
2099,Ristorante dell' Arte,7.6,293.0,italian,"Plesserstraße 8 8, 10243.0, Berlin",Plesserstraße 8 8,10243.0,Berlin,"52.4888954,13.4514938",52.4888954,13.4514938,lieferando,
2100,Boximarkt,0.0,0.0,breakfast/dessert,"Boxhagener Straße 116, 10243.0, Berlin",Boxhagener Straße 116,10243.0,Berlin,"52.5137289,13.455634",52.5137289,13.455634,lieferando,
2101,Pizza & Burger Bulls,8.4,213.0,italian,"Josef-Orlopp-Straße 53, 10243.0, Berlin",Josef-Orlopp-Straße 53,10243.0,Berlin,"52.5235672,13.4894538",52.5235672,13.4894538,lieferando,
2102,Snack by Sunas,8.8,218.0,american,"Josef-Orlopp-Straße 51, 10243.0, Berlin",Josef-Orlopp-Straße 51,10243.0,Berlin,"52.5232385,13.4893514",52.5232385,13.4893514,lieferando,
2103,Chinarestaurant Shanghai,8.6,259.0,asian,"Weichselstraße 36, 10243.0, Berlin",Weichselstraße 36,10243.0,Berlin,"52.51385,13.47094",52.51385,13.47094,lieferando,
2104,Aphrodite,7.2,3503.0,vegetarian or vegan,"Konrad-Wolf-Str. 72, 10243.0, Berlin",Konrad-Wolf-Str. 72,10243.0,Berlin,"52.5380942,13.4800257",52.5380942,13.4800257,lieferando,
2105,Green Harbour,0.0,0.0,middle eastern,"Puschkinallee 15, 10243.0, Berlin",Puschkinallee 15,10243.0,Berlin,"52.4932173,13.4647386",52.4932173,13.4647386,lieferando,
2106,Flyingbottle,9.0,5.0,healthy,"Harzer Str. 89, 10243.0, Berlin",Harzer Str. 89,10243.0,Berlin,"52.4857967,13.4480932",52.4857967,13.4480932,lieferando,
2107,La Pablo,8.2,742.0,italian,"Alfred-Kowalke-Straße 2-4, 10243.0, Berlin",Alfred-Kowalke-Straße 2-4,10243.0,Berlin,"52.5054639,13.515516",52.5054639,13.515516,lieferando,
2108,Katyusha - Russisches Restaurant,9.0,59.0,healthy,"Neue Bahnhofstraße 23, 10243.0, Berlin",Neue Bahnhofstraße 23,10243.0,Berlin,"52.5071051,13.4707495",52.5071051,13.4707495,lieferando,
2109,Wraps and Bowls,0.0,0.0,middle eastern,"Reichenberger Straße 104, 10243.0, Berlin",Reichenberger Straße 104,10243.0,Berlin,"52.4937166,13.437194",52.4937166,13.437194,lieferando,
2110,Scheers Schnitzel,9.2,272.0,middle eastern,"Warschauer Platz 18, 10243.0, Berlin",Warschauer Platz 18,10243.0,Berlin,"52.5028938,13.4475149",52.5028938,13.4475149,lieferando,
2111,WOK Lieferservice,8.2,1620.0,asian,"Ahrensfelder Chaussee 84, 10243.0, Berlin",Ahrensfelder Chaussee 84,10243.0,Berlin,"52.5701981,13.5563824",52.5701981,13.5563824,lieferando,
2112,Shibuya Berlin,8.6,9.0,asian,"Mühlenstraße 13-19, 10243.0, Berlin",Mühlenstraße 13-19,10243.0,Berlin,"52.5047766,13.4413584",52.5047766,13.4413584,lieferando,
2113,Gloria-Empanadas Argentinas,7.2,56.0,south american,"Görlitzer Str. 42, 10243.0, Berlin",Görlitzer Str. 42,10243.0,Berlin,"52.4963143,13.4417678",52.4963143,13.4417678,lieferando,
2114,La Foccaceria,8.2,242.0,italian,"Fuldastraße 53, 10243.0, Berlin",Fuldastraße 53,10243.0,Berlin,"52.4836964,13.4353852",52.4836964,13.4353852,lieferando,
2115,Cocoon Restaurant,7.4,18.0,vegetarian or vegan,"Weserstraße 203, 10243.0, Berlin",Weserstraße 203,10243.0,Berlin,"52.4880158,13.4311094",52.4880158,13.4311094,lieferando,
2116,Demlik - Café & Bistro,9.2,6.0,american,"Kottbusser Damm 75 links, 10243.0, Berlin",Kottbusser Damm 75 links,10243.0,Berlin,"52.4905223,13.4240121",52.4905223,13.4240121,lieferando,
2117,Biergarten Jockel,0.0,0.0,italian,"Ratiborstraße 14c, 10243.0, Berlin",Ratiborstraße 14c,10243.0,Berlin,"52.4919269,13.4385614",52.4919269,13.4385614,lieferando,
2118,Domino's Pizza,7.2,446.0,italian,"Boxhagener Str. 102, 10245.0, Berlin",Boxhagener Str. 102,10245.0,Berlin,"52.5125572,13.4600895",52.5125572,13.4600895,lieferando,
2119,McDonald's®,7.8,1631.0,american,"Sonntagstraße 37, 10245.0, Berlin",Sonntagstraße 37,10245.0,Berlin,"52.503898,13.469675",52.503898,13.469675,lieferando,
2120,Apricot 1,6.4,44.0,italian,"Karl-Marx-Straße 241, 10245.0, Berlin",Karl-Marx-Straße 241,10245.0,Berlin,"52.4676133,13.4422651",52.4676133,13.4422651,lieferando,
2121,Il Bufalo,9.0,9681.0,italian,"Rummelsburger Straße 84, 10245.0, Berlin",Rummelsburger Straße 84,10245.0,Berlin,"52.50101,13.4975325",52.50101,13.4975325,lieferando,
2122,Sahara - das Original,8.8,102.0,vegetarian or vegan,"Weitlingstraße 15, 10245.0, Berlin",Weitlingstraße 15,10245.0,Berlin,"52.50936,13.4981",52.50936,13.4981,lieferando,
2123,Ormado Kaffeehaus,8.0,168.0,breakfast/dessert,"Einbecker Straße 18, 10245.0, Berlin",Einbecker Straße 18,10245.0,Berlin,"52.5102263,13.5012946",52.5102263,13.5012946,lieferando,
2124,Ben & Jerry's und Magnum,7.8,14.0,breakfast/dessert,"Weitlingstraße 24, 10245.0, Berlin",Weitlingstraße 24,10245.0,Berlin,"52.5088484,13.4973123",52.5088484,13.4973123,lieferando,
2125,Café Trinkaus,9.2,20.0,european,"Roseggerstrasse 43, 10245.0, Berlin",Roseggerstrasse 43,10245.0,Berlin,"52.4789134,13.4445034",52.4789134,13.4445034,lieferando,
2126,Taj-Mahal-Haus,9.6,1634.0,italian,"Wendenschloßstraße 12, 10245.0, Berlin",Wendenschloßstraße 12,10245.0,Berlin,"52.4473786,13.5921236",52.4473786,13.5921236,lieferando,
2127,Örnek Lahmacun Grillhaus,8.6,287.0,middle eastern,"Karl-Marx-Straße 109, 10245.0, Berlin",Karl-Marx-Straße 109,10245.0,Berlin,"52.4787403,13.4380426",52.4787403,13.4380426,lieferando,
2128,Layan Dessert,8.2,14.0,breakfast/dessert,"Sonnenallee 138, 10245.0, Berlin",Sonnenallee 138,10245.0,Berlin,"52.4793705,13.4444339",52.4793705,13.4444339,lieferando,
2129,Pêle-Mêle Berlin,7.8,5672.0,middle eastern,"Innstraße 26, 10245.0, Berlin",Innstraße 26,10245.0,Berlin,"52.4794758,13.4418194",52.4794758,13.4418194,lieferando,
2130,Deep Indische Spezialitäten,9.2,1281.0,vegetarian or vegan,"Sewanstr. 260, 10245.0, Berlin",Sewanstr. 260,10245.0,Berlin,"52.4931547,13.51865",52.4931547,13.51865,lieferando,
2131,Simbur Frühstückshaus und Burger,8.4,11.0,american,"Karl-Marx-Straße 124, 10245.0, Berlin",Karl-Marx-Straße 124,10245.0,Berlin,"52.477789,13.4380128",52.477789,13.4380128,lieferando,
2132,Döner Burger,8.6,178.0,american,"Sonnenallee 217, 10245.0, Berlin",Sonnenallee 217,10245.0,Berlin,"52.4742838,13.4559198",52.4742838,13.4559198,lieferando,
2133,Taj Mahal,9.4,534.0,indian,"Schnellerstraße 128, 10245.0, Berlin",Schnellerstraße 128,10245.0,Berlin,"52.4566207,13.5104099",52.4566207,13.5104099,lieferando,
2134,Devil Burger (Pizza Pasta & More),8.8,571.0,italian,"Marzahner Chaussee 205, 10245.0, Berlin",Marzahner Chaussee 205,10245.0,Berlin,"52.5259532,13.5334004",52.5259532,13.5334004,lieferando,
2135,Viet Bowl,7.4,1266.0,vegetarian or vegan,"Böhmische Straße 13, 10245.0, Berlin",Böhmische Straße 13,10245.0,Berlin,"52.47369,13.44982",52.47369,13.44982,lieferando,
2136,Maharani Indisches Restaurant,8.2,1652.0,indian,"Baumschulenstraße 7, 10245.0, Berlin",Baumschulenstraße 7,10245.0,Berlin,"52.46758,13.48966",52.46758,13.48966,lieferando,
2137,EL-Buengusto Pizza Pasta Burger und Mexikanische Spezialitäten,7.2,1775.0,italian,"Kiefholzstrasse 191, 10245.0, Berlin",Kiefholzstrasse 191,10245.0,Berlin,"52.4642519,13.4884871",52.4642519,13.4884871,lieferando,
2138,Balé 12459,8.2,95.0,italian,"Wilhelminenhofstraße 89a, 10245.0, Berlin",Wilhelminenhofstraße 89a,10245.0,Berlin,"52.4622473,13.5114355",52.4622473,13.5114355,lieferando,
2139,Diodata,7.6,521.0,generic,"Fritz-Reuter-Allee 182, 10245.0, Berlin",Fritz-Reuter-Allee 182,10245.0,Berlin,"52.43741,13.4458",52.43741,13.4458,lieferando,
2140,Pi-Love,8.6,87.0,middle eastern,"Karl-Marx-Strasse 84-86, 10245.0, Berlin",Karl-Marx-Strasse 84-86,10245.0,Berlin,"52.4808289,13.4348551",52.4808289,13.4348551,lieferando,
2141,Drei Elefanten - Fresh Russian Food,6.8,682.0,vegetarian or vegan,"Donaustraße 104, 10245.0, Berlin",Donaustraße 104,10245.0,Berlin,"52.4820126,13.4367243",52.4820126,13.4367243,lieferando,
