circle_id,kmradius,Unnamed: 0,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,distance_to_circle_center
37,2,710,Suppenfreunde,9.6,28.0,10.0,2.99,0.0,45.0,,"Heinrich-Roller-Straße 10, 10115.0, Berlin",Heinrich-Roller-Straße 10,10115.0,Berlin,"52.5297,13.42455",52.5297,13.42455,lieferando,1.9348924619062227
37,2,743,Vegan Tiger,9.6,18.0,10.0,2.99,0.0,45.0,middle eastern,"Lettestraße 5, 10115.0, Berlin",Lettestraße 5,10115.0,Berlin,"52.5433297,13.4195241",52.5433297,13.4195241,lieferando,2.05630155031036
37,2,755,Schnitzelkönig,8.6,350.0,10.0,2.99,1779.0,45.0,european,"Greifswalder Straße 50, 10115.0, Berlin",Greifswalder Straße 50,10115.0,Berlin,"52.5368339,13.4344199",52.5368339,13.4344199,lieferando,1.0048779659788811
37,2,758,Houdini,9.0,551.0,10.0,2.99,1319.0,45.0,vegetarian or vegan,"Lychener Straße 35, 10115.0, Berlin",Lychener Straße 35,10115.0,Berlin,"52.54331,13.41667",52.54331,13.41667,lieferando,2.2439392754271847
37,2,760,Moloko,8.2,43.0,10.0,2.99,1350.0,45.0,american,"Lettestraße 6, 10115.0, Berlin",Lettestraße 6,10115.0,Berlin,"52.5435329,13.4190872",52.5435329,13.4190872,lieferando,2.090663010361922
37,2,763,Sushi Number 1,9.4,221.0,10.0,2.99,1277.0,45.0,asian,"Stargarder Straße 13, 10115.0, Berlin",Stargarder Straße 13,10115.0,Berlin,"52.5466222,13.4173774",52.5466222,13.4173774,lieferando,2.310118262748828
37,2,767,Eispatisserie Hokey Pokey,9.4,471.0,10.0,2.99,813.0,45.0,breakfast/dessert,"Stargarder Straße 73, 10115.0, Berlin",Stargarder Straße 73,10115.0,Berlin,"52.54724,13.41761",52.54724,13.41761,lieferando,2.3225867432621947
37,2,768,Pasta & Vino,9.2,172.0,10.0,2.99,1714.0,45.0,italian,"Stargarder Straße 72, 10115.0, Berlin",Stargarder Straße 72,10115.0,Berlin,"52.546973,13.417598",52.546973,13.417598,lieferando,2.3114254344009715
37,2,769,Koempul Restaurant,8.6,139.0,10.0,2.99,0.0,50.0,vegetarian or vegan,"Lychener Straße 6, 10115.0, Berlin",Lychener Straße 6,10115.0,Berlin,"52.5414986,13.415243",52.5414986,13.415243,lieferando,2.30316233067899
37,2,771,Izakaya Watapas,9.0,107.0,10.0,2.99,967.0,40.0,asian,"Bötzowstrasse 33, 10115.0, Berlin",Bötzowstrasse 33,10115.0,Berlin,"52.5321446,13.4345215",52.5321446,13.4345215,lieferando,1.2215164566782608
37,2,778,Gate 57,8.8,79.0,10.0,2.99,0.0,45.0,vegetarian or vegan,"Stargarder Str 14, 10115.0, Berlin",Stargarder Str 14,10115.0,Berlin,"52.5465209,13.4177859",52.5465209,13.4177859,lieferando,2.2802013854110164
37,2,779,Lovely,9.2,65.0,10.0,2.99,0.0,50.0,indian,"Immanuelkirchstraße 29a, 10115.0, Berlin",Immanuelkirchstraße 29a,10115.0,Berlin,"52.5327775,13.4237252",52.5327775,13.4237252,lieferando,1.8326359005174497
37,2,783,Chaomin-Congee Restaurant,9.4,82.0,10.0,2.99,1179.0,45.0,asian,"Prenzlauer Allee 27A, 10115.0, Berlin",Prenzlauer Allee 27A,10115.0,Berlin,"52.5328595,13.4209553",52.5328595,13.4209553,lieferando,2.0059124089111093
37,2,784,Curry 32,9.4,53.0,10.0,2.99,642.0,40.0,american,"Greifswalder Str. 32, 10115.0, Berlin",Greifswalder Str. 32,10115.0,Berlin,"52.5326992,13.4297117",52.5326992,13.4297117,lieferando,1.4655992829276268
37,2,786,Wraps Wraps,9.4,347.0,10.0,1.99,794.0,45.0,middle eastern,"Pappelallee 9, 10115.0, Berlin",Pappelallee 9,10115.0,Berlin,"52.5424346,13.4140543",52.5424346,13.4140543,lieferando,2.3986578773596654
37,2,787,Quantuan,8.8,52.0,10.0,2.99,0.0,45.0,middle eastern,"Marienburger Str. 26B, 10115.0, Berlin",Marienburger Str. 26B,10115.0,Berlin,"52.5334209,13.4293424",52.5334209,13.4293424,lieferando,1.4532598864739767
37,2,788,Bamboo's Hut Asiatische Küche & Sushi Bar,8.8,236.0,10.0,2.99,940.0,45.0,asian,"Georgenkirchstraße 3, 10115.0, Berlin",Georgenkirchstraße 3,10115.0,Berlin,"52.5265095,13.4236258",52.5265095,13.4236258,lieferando,2.190171144905761
37,2,793,Basil,9.2,90.0,10.0,2.99,970.0,50.0,vegetarian or vegan,"Winsstraße 65, 10115.0, Berlin",Winsstraße 65,10115.0,Berlin,"52.5325692,13.4234745",52.5325692,13.4234745,lieferando,1.8569706381824982
37,2,795,Les Vignes,9.2,21.0,10.0,2.99,1772.0,45.0,fastfood,"Lychener Strasse 4, 10115.0, Berlin",Lychener Strasse 4,10115.0,Berlin,"52.5411838,13.4148949",52.5411838,13.4148949,lieferando,2.322250158268317
37,2,797,A Cabana,9.0,50.0,10.0,2.99,1749.0,40.0,vegetarian or vegan,"Hufelandstraße 15, 10115.0, Berlin",Hufelandstraße 15,10115.0,Berlin,"52.5322,13.43195",52.5322,13.43195,lieferando,1.3615277672840425
37,2,798,Trancina,8.8,148.0,10.0,2.99,747.0,50.0,italian,"Stargarder Str. 39, 10115.0, Berlin",Stargarder Str. 39,10115.0,Berlin,"52.54303,13.42551",52.54303,13.42551,lieferando,1.6559603513972883
37,2,800,Raum Schwalbe,9.2,25.0,10.0,2.99,770.0,45.0,healthy,"Winsstraße 9, 10115.0, Berlin",Winsstraße 9,10115.0,Berlin,"52.5321792,13.4239918",52.5321792,13.4239918,lieferando,1.8412450836319305
37,2,810,BRGRS BRGRS - Organic Burgers,8.0,2130.0,10.0,2.99,829.0,45.0,american,"Greifswalder Straße 37, 10115.0, Berlin",Greifswalder Straße 37,10115.0,Berlin,"52.5336659,13.4306579",52.5336659,13.4306579,lieferando,1.360695794414288
37,2,818,Ki Kuriya,8.4,554.0,10.0,2.99,1224.0,45.0,asian,"Hufelandstraße 14, 10115.0, Berlin",Hufelandstraße 14,10115.0,Berlin,"52.5320427,13.4311725",52.5320427,13.4311725,lieferando,1.4155156323978837
37,2,819,MOC,8.4,421.0,10.0,2.99,833.0,45.0,asian,"Lychener Str. 28, 10115.0, Berlin",Lychener Str. 28,10115.0,Berlin,"52.5428276,13.4170145",52.5428276,13.4170145,lieferando,2.209563077478294
37,2,823,Feel Seoul Good,8.0,489.0,10.0,2.99,1030.0,50.0,middle eastern,"Husemannstr. 2, 10115.0, Berlin",Husemannstr. 2,10115.0,Berlin,"52.5369169,13.4176047",52.5369169,13.4176047,lieferando,2.1326124768438115
37,2,825,Hum Vegan Cuisine - Berlin,8.2,443.0,10.0,2.99,877.0,45.0,middle eastern,"Raumerstraße 38, 10115.0, Berlin",Raumerstraße 38,10115.0,Berlin,"52.5437685,13.4166649",52.5437685,13.4166649,lieferando,2.2563289310509904
37,2,826,Espresso House,7.8,38.0,10.0,2.99,1026.0,45.0,cafes,"Schönhauser Allee 116, 10115.0, Berlin",Schönhauser Allee 116,10115.0,Berlin,"52.5391006,13.4240437",52.5391006,13.4240437,lieferando,1.6862429090915712
37,2,831,Restaurant Massai,8.4,32.0,10.0,2.99,0.0,50.0,middle eastern,"Lychener Str. 12, 10115.0, Berlin",Lychener Str. 12,10115.0,Berlin,"52.5419294,13.4158842",52.5419294,13.4158842,lieferando,2.2670045945310755
37,2,838,Nhat - Nguyet Quan,8.2,69.0,10.0,2.99,874.0,40.0,asian,"Hufeland Straße 26, 10115.0, Berlin",Hufeland Straße 26,10115.0,Berlin,"52.53127,13.4329399",52.53127,13.4329399,lieferando,1.3658778659590558
37,2,840,Suriya-Kanthi Der Sonnenschein,8.0,21.0,10.0,2.99,1113.0,50.0,indian,"Prenzlauer Allee 224, 10115.0, Berlin",Prenzlauer Allee 224,10115.0,Berlin,"52.53408,13.42073",52.53408,13.42073,lieferando,1.9803880752343528
37,2,841,Koi 56,8.2,51.0,10.0,2.99,1157.0,45.0,asian,"Kollwitzstraße 56, 10115.0, Berlin",Kollwitzstraße 56,10115.0,Berlin,"52.5350419,13.416897",52.5350419,13.416897,lieferando,2.2098460357143557
37,2,842,Betty'n Caty,7.8,53.0,10.0,2.99,1021.0,50.0,vegetarian or vegan,"Knaackstraße 8, 10115.0, Berlin",Knaackstraße 8,10115.0,Berlin,"52.5341523,13.4202418",52.5341523,13.4202418,lieferando,2.010300954497363
37,2,844,Bäckerei Kollwitz,8.4,11.0,10.0,2.99,0.0,50.0,healthy,"Sredzkistraße 51, 10115.0, Berlin",Sredzkistraße 51,10115.0,Berlin,"52.5386,13.41978",52.5386,13.41978,lieferando,1.9751935503860638
37,2,915,Kebab Kingz,7.4,568.0,15.0,0.0,845.0,50.0,american,"Knaackstraße 96/98, 10117.0, Berlin",Knaackstraße 96/98,10117.0,Berlin,"52.5400902,13.414734",52.5400902,13.414734,lieferando,2.3221889310390047
37,2,971,Restaurant Erdton,8.4,32.0,10.0,2.99,0.0,40.0,italian,"Friedrichsberger Straße 1, 10117.0, Berlin",Friedrichsberger Straße 1,10117.0,Berlin,"52.5217141,13.4351709",52.5217141,13.4351709,lieferando,2.1127645301476115
37,2,975,Pizza 24/7,8.4,25.0,10.0,2.99,0.0,40.0,italian,"Landsberger Allee 2, 10117.0, Berlin",Landsberger Allee 2,10117.0,Berlin,"52.5229671,13.4343153",52.5229671,13.4343153,lieferando,2.0163817129958916
37,2,1143,Wok n Roll Asia Food & Sushi,9.6,6632.0,15.0,0.0,826.0,30.0,asian,"Danziger Straße 129, 10119.0, Berlin",Danziger Straße 129,10119.0,Berlin,"52.5356445,13.4349478",52.5356445,13.4349478,lieferando,1.0074414579638002
37,2,1145,A-Petit Restaurant,9.4,133.0,15.0,0.0,0.0,40.0,asian,"Wörther Straße 25, 10119.0, Berlin",Wörther Straße 25,10119.0,Berlin,"52.5360566,13.4219358",52.5360566,13.4219358,lieferando,1.8534312866104778
37,2,1146,Asia Dream,9.0,13996.0,20.0,0.0,846.0,40.0,asian,"Prenzlauer Allee 89, 10119.0, Berlin",Prenzlauer Allee 89,10119.0,Berlin,"52.5453874,13.4278329",52.5453874,13.4278329,lieferando,1.607848695411825
37,2,1147,Funa Sushi,8.8,6150.0,15.0,0.0,1337.0,40.0,asian,"Prenzlauer Promenade 12, 10119.0, Berlin",Prenzlauer Promenade 12,10119.0,Berlin,"52.5541078,13.4300192",52.5541078,13.4300192,lieferando,2.1345869839898537
37,2,1150,Call a Pizza,8.2,5851.0,10.0,0.0,1378.0,60.0,italian,"Wichertstraße 43, 10119.0, Berlin",Wichertstraße 43,10119.0,Berlin,"52.5462301,13.42715",52.5462301,13.42715,lieferando,1.693167227270712
37,2,1151,Sushi For You,8.8,142.0,12.0,0.0,0.0,40.0,asian,"Prenzlauer Allee 170, 10119.0, Berlin",Prenzlauer Allee 170,10119.0,Berlin,"52.547571,13.4281137",52.547571,13.4281137,lieferando,1.7171394611823587
37,2,1153,Dezi Indisches Restaurant Berlin,8.6,1045.0,15.1,0.0,1044.0,40.0,indian,"Pasteurstraße 18, 10119.0, Berlin",Pasteurstraße 18,10119.0,Berlin,"52.533036,13.4336006",52.533036,13.4336006,lieferando,1.217243476179557
37,2,1154,Trattoria Da Pia,9.0,462.0,40.0,2.0,0.0,35.0,italian,"Naugarder Straße 45, 10119.0, Berlin",Naugarder Straße 45,10119.0,Berlin,"52.54277,13.43827",52.54277,13.43827,lieferando,0.8476393285922432
37,2,1155,Döner to Go,6.8,5.0,10.0,1.99,0.0,35.0,vegetarian or vegan,"Ebertystraße 52 rechts, 10119.0, Berlin",Ebertystraße 52 rechts,10119.0,Berlin,"52.5263178,13.4516944",52.5263178,13.4516944,lieferando,1.397308469445818
37,2,1156,Domino's Pizza,5.4,759.0,4.9,0.0,980.0,45.0,italian,"Prenzlauer Allee 231, 10119.0, Berlin",Prenzlauer Allee 231,10119.0,Berlin,"52.5325635,13.4198408",52.5325635,13.4198408,lieferando,2.088167502226863
37,2,1159,Da Mimmo Pizzeria,7.2,629.0,12.0,0.0,1166.0,40.0,italian,"Büschingstraße 35, 10119.0, Berlin",Büschingstraße 35,10119.0,Berlin,"52.5254221,13.4290269",52.5254221,13.4290269,lieferando,2.0047415861806
37,2,1161,Pizza Hawaii,8.6,303.0,20.0,0.0,0.0,25.0,italian,"Berliner Allee 15, 10119.0, Berlin",Berliner Allee 15,10119.0,Berlin,"52.5478383,13.449163",52.5478383,13.449163,lieferando,1.0106320390702754
37,2,1162,Pizza Koons,8.2,2823.0,18.0,1.0,980.0,40.0,italian,"Ebertystraße 4, 10119.0, Berlin",Ebertystraße 4,10119.0,Berlin,"52.5265472,13.4510769",52.5265472,13.4510769,lieferando,1.3668410868022904
37,2,1166,Ristorante Tia Maria,8.2,292.0,10.0,2.99,1062.0,35.0,italian,"Mühsamstraße 29, 10119.0, Berlin",Mühsamstraße 29,10119.0,Berlin,"52.51972,13.4482",52.51972,13.4482,lieferando,2.1189884378829786
37,2,1167,Frau Honig,9.2,38.0,10.0,2.99,0.0,35.0,middle eastern,"Straßmannstraße 1, 10119.0, Berlin",Straßmannstraße 1,10119.0,Berlin,"52.5216267,13.4467766",52.5216267,13.4467766,lieferando,1.9116855449839916
37,2,1168,Wok & Grill Metropol,8.2,28.0,10.0,2.99,864.0,35.0,italian,"Landsberger Allee 62b, 10119.0, Berlin",Landsberger Allee 62b,10119.0,Berlin,"52.5251971,13.4446127",52.5251971,13.4446127,lieferando,1.5366546063836528
37,2,1170,Ben & Jerry's und Magnum,8.4,79.0,10.0,2.99,1202.0,35.0,breakfast/dessert,"Petersburger Straße 39, 10119.0, Berlin",Petersburger Straße 39,10119.0,Berlin,"52.5229192,13.4506198",52.5229192,13.4506198,lieferando,1.7663792488968422
37,2,1171,GAO Fresh.Food.Fast,9.2,261.0,10.0,2.99,848.0,35.0,asian,"Landsberger Allee 68d, 10119.0, Berlin",Landsberger Allee 68d,10119.0,Berlin,"52.5258545,13.4469665",52.5258545,13.4469665,lieferando,1.4417603830289332
37,2,1172,Happy food Berlin,8.4,249.0,10.0,2.99,813.0,35.0,american,"Landsberger Allee 79, 10119.0, Berlin",Landsberger Allee 79,10119.0,Berlin,"52.527,13.44821",52.527,13.44821,lieferando,1.3091856686422214
37,2,1173,Thai Son,9.2,44.0,10.0,2.99,0.0,40.0,asian,"Danziger Strasse 153, 10119.0, Berlin",Danziger Strasse 153,10119.0,Berlin,"52.5341568,13.4380278",52.5341568,13.4380278,lieferando,0.8974055495362258
37,2,1174,Budike,8.6,481.0,10.0,2.99,1164.0,35.0,european,"Kochhannstraße 24, 10119.0, Berlin",Kochhannstraße 24,10119.0,Berlin,"52.5252367,13.4517487",52.5252367,13.4517487,lieferando,1.5170448761308424
37,2,1175,Charme Thai Bistro Cafe,9.0,331.0,0.0,0.0,955.0,50.0,asian,"Lychner Straße 13, 10119.0, Berlin",Lychner Straße 13,10119.0,Berlin,"52.5418483,13.4151122",52.5418483,13.4151122,lieferando,2.317404618835347
37,2,1186,DDR Speisegaststätte Pila,9.0,340.0,15.0,0.0,1116.0,60.0,european,"Prenzlauer Allee 26, 10119.0, Berlin",Prenzlauer Allee 26,10119.0,Berlin,"52.532711,13.420781",52.532711,13.420781,lieferando,2.022532591011905
37,2,1189,Miyaki Sushi Lounge1,8.2,75.0,0.0,0.0,0.0,40.0,asian,"Raumerstraße 29, 10119.0, Berlin",Raumerstraße 29,10119.0,Berlin,"52.5415117,13.4235859",52.5415117,13.4235859,lieferando,1.743962444792238
37,2,1191,Saray Grill,9.2,43.0,12.0,0.0,0.0,30.0,middle eastern,"Prenzlauer Allee 178, 10119.0, Berlin",Prenzlauer Allee 178,10119.0,Berlin,"52.54492,13.42688",52.54492,13.42688,lieferando,1.643187251773535
37,2,1194,COME VA' VA',8.4,610.0,15.0,0.0,970.0,40.0,italian,"Danziger Str. 144, 10119.0, Berlin",Danziger Str. 144,10119.0,Berlin,"52.53419,13.43566",52.53419,13.43566,lieferando,1.031605050300028
37,2,1199,La Paz,8.2,148.0,10.0,1.99,1179.0,45.0,american,"Prenzlauer Allee 52, 10119.0, Berlin (Prenzlauer Berg)",Prenzlauer Allee 52,10119.0,Berlin (Prenzlauer Berg),"52.538078,13.42393",52.538078,13.42393,lieferando,1.6952339056677346
37,2,1201,Fabbrica del gusto,8.6,36.0,0.0,1.99,940.0,45.0,italian,"Pappelallee 36, 10119.0, Berlin",Pappelallee 36,10119.0,Berlin,"52.5465829,13.4185734",52.5465829,13.4185734,lieferando,2.233527702040134
37,2,1203,Rembrandt Burger,8.0,1466.0,10.0,2.99,1185.0,35.0,american,"Richard-Sorge-Straße 21, 10119.0, Berlin",Richard-Sorge-Straße 21,10119.0,Berlin,"52.5200878,13.448007",52.5200878,13.448007,lieferando,2.0784071555272123
37,2,1204,Osteria Tressanti (Esse Osteria),8.2,37.0,10.0,1.99,1419.0,50.0,italian,"Prenzlauer Allee 41, 10119.0, Berlin",Prenzlauer Allee 41,10119.0,Berlin,"52.5358152,13.4227568",52.5358152,13.4227568,lieferando,1.8031732010416235
37,2,1205,ostPost,7.0,8.0,10.0,2.99,900.0,35.0,european,"Richard-Sorge-Straße 25, 10119.0, Berlin",Richard-Sorge-Straße 25,10119.0,Berlin,"52.5208,13.4480499",52.5208,13.4480499,lieferando,1.9991046148817606
37,2,1206,Restaurant Agni / Indische Küche,8.4,283.0,10.0,2.99,1016.0,45.0,vegetarian or vegan,"Prenzlauer Allee 145, 10119.0, Berlin",Prenzlauer Allee 145,10119.0,Berlin,"52.54914,13.42873",52.54914,13.42873,lieferando,1.7903404103728202
37,2,1207,Froindlichst Berlin,9.4,9.0,10.0,1.99,0.0,35.0,italian,"Immanuelkirchstraße 31, 10119.0, Berlin",Immanuelkirchstraße 31,10119.0,Berlin,"52.5331661,13.4232641",52.5331661,13.4232641,lieferando,1.846801259915786
37,2,1208,Swaad Indisches Restaurant,9.2,587.0,10.0,2.99,1215.0,45.0,vegetarian or vegan,"Erich-Weinert-Straße 55, 10119.0, Berlin",Erich-Weinert-Straße 55,10119.0,Berlin,"52.5500984,13.4225823",52.5500984,13.4225823,lieferando,2.185831284710441
37,2,1209,SiDAR Döner Pizza Pasta,9.2,1901.0,10.0,1.99,808.0,45.0,italian,"Greifswalder Str. 208 a, 10119.0, Berlin",Greifswalder Str. 208 a,10119.0,Berlin,"52.5326035,13.4283329",52.5326035,13.4283329,lieferando,1.5539346222178445
37,2,1211,Nabil Falafel Schawarma,8.8,202.0,10.0,2.99,801.0,45.0,middle eastern,"Erich-Weinert-Straße 55, 10119.0, Berlin",Erich-Weinert-Straße 55,10119.0,Berlin,"52.5500984,13.4225823",52.5500984,13.4225823,lieferando,2.185831284710441
37,2,1216,Bear Burger,8.6,2940.0,10.0,1.3,974.0,40.0,american,"Greifswalder Straße 215, 10178.0, Berlin",Greifswalder Straße 215,10178.0,Berlin,"52.5317,13.42716",52.5317,13.42716,lieferando,1.6706093779981277
37,2,1218,Pizza Max,9.0,2565.0,9.9,0.0,1114.0,40.0,italian,"Straßmannstr. 10, 10178.0, Berlin",Straßmannstr. 10,10178.0,Berlin,"52.52153,13.44799",52.52153,13.44799,lieferando,1.9180317507184632
37,2,1231,Pizzeria Castello,7.6,1529.0,15.0,0.0,873.0,50.0,italian,"Rigaerstr. 2, 10178.0, Berlin",Rigaerstr. 2,10178.0,Berlin,"52.5179997,13.4543921",52.5179997,13.4543921,lieferando,2.3398911279770336
37,2,1233,Pizzeria Metro,8.0,11.0,10.0,1.99,0.0,35.0,italian,"Storkower Strasse 156, 10178.0, Berlin",Storkower Strasse 156,10178.0,Berlin,"52.5301703,13.4548889",52.5301703,13.4548889,lieferando,1.0386866222658673
37,2,1245,Tio Grillhaus,7.8,41.0,10.0,2.99,749.0,35.0,american,"Petersburger Straße 77, 10178.0, Berlin",Petersburger Straße 77,10178.0,Berlin,"52.51945,13.45296",52.51945,13.45296,lieferando,2.1662002876623343
37,2,1257,Viet Bowl Friedrichshain,8.8,601.0,10.0,2.99,938.0,35.0,asian,"Straßmannstraße 41, 10178.0, Berlin",Straßmannstraße 41,10178.0,Berlin,"52.52323,13.45309",52.52323,13.45309,lieferando,1.7512408600790188
37,2,1258,Stäbchenkultur,8.8,129.0,10.0,2.99,856.0,35.0,asian,"Matternstraße 9, 10178.0, Berlin",Matternstraße 9,10178.0,Berlin,"52.5217821,13.4538265",52.5217821,13.4538265,lieferando,1.9184856637031427
37,2,1309,Patin,9.2,17.0,10.0,2.99,0.0,35.0,,"Storkower Straße 101, 10178.0, Berlin",Storkower Straße 101,10178.0,Berlin,"52.5380417,13.4525669",52.5380417,13.4525669,lieferando,0.26191223875240716
37,2,1357,Bistro Samariter 2,8.8,43.0,10.0,2.99,896.0,35.0,middle eastern,"Eldenaer Straße 42 A, 10179.0, Berlin",Eldenaer Straße 42 A,10179.0,Berlin,"52.5205497,13.4624611",52.5205497,13.4624611,lieferando,2.225651768165228
37,2,1496,Freddy Fresh Pizza & Burger,9.2,398.0,10.0,0.0,1228.0,40.0,italian,"Petersburger Straße 39, 10243.0, Berlin",Petersburger Straße 39,10243.0,Berlin,"52.5229192,13.4506198",52.5229192,13.4506198,lieferando,1.7663792488968422
37,2,1501,Devil Burger,8.8,707.0,10.0,2.0,657.0,40.0,american,"Ebertystraße 6, 10243.0, Berlin",Ebertystraße 6,10243.0,Berlin,"52.52623,13.4511981",52.52623,13.4511981,lieferando,1.4028294086173498
37,2,1507,La Stazione,9.4,608.0,20.0,1.5,0.0,50.0,italian,"Storkower Straße 207, 10243.0, Berlin",Storkower Straße 207,10243.0,Berlin,"52.524796,13.4654477",52.524796,13.4654477,lieferando,1.9173763707886038
37,2,1511,Pho Co Vietnamesiche Küche & Sushi Bar,8.2,2199.0,10.0,0.0,814.0,45.0,asian,"Ebertystr. 44, 10243.0, Berlin",Ebertystr. 44,10243.0,Berlin,"52.5247972,13.4527654",52.5247972,13.4527654,lieferando,1.575600492863664
37,2,1528,Musti Bistro,9.4,108.0,10.0,2.99,0.0,35.0,italian,"Hermann-Blankenstein-Straße 40, 10243.0, Berlin",Hermann-Blankenstein-Straße 40,10243.0,Berlin,"52.5224041,13.4654764",52.5224041,13.4654764,lieferando,2.1397815352214615
37,2,1536,Toledo,9.2,7.0,10.0,1.99,0.0,30.0,vegetarian or vegan,"Rigaer Straße 4, 10243.0, Berlin",Rigaer Straße 4,10243.0,Berlin,"52.5180789,13.4549004",52.5180789,13.4549004,lieferando,2.336965241326106
37,2,1539,Subway,6.8,97.0,10.0,2.99,821.0,35.0,healthy,"Zur Rinderauktionshalle 00, 10243.0, Berlin",Zur Rinderauktionshalle 00,10243.0,Berlin,"52.523012,13.4625872",52.523012,13.4625872,lieferando,1.9834490510464593
37,2,1549,Asia Point,8.6,4.0,10.0,1.99,0.0,30.0,asian,"Petersburger Straße 87, 10243.0, Berlin",Petersburger Straße 87,10243.0,Berlin,"52.5178402,13.453844",52.5178402,13.453844,lieferando,2.3518086921056156
37,2,1586,East Kebap,8.2,415.0,14.0,0.0,728.0,50.0,italian,"Landsberger Allee 93, 10243.0, Berlin",Landsberger Allee 93,10243.0,Berlin,"52.5273973,13.4501152",52.5273973,13.4501152,lieferando,1.2668943764944431
37,2,1588,Pizza Lovers,9.8,70.0,20.0,2.0,0.0,50.0,italian,"Anton-Saefkow Platz 12, 10243.0, Berlin",Anton-Saefkow Platz 12,10243.0,Berlin,"52.5295352,13.4711372",52.5295352,13.4711372,lieferando,1.8254536687335952
37,2,1597,Sandwichart,9.4,8.0,0.0,0.0,0.0,45.0,healthy,"Landsberger Allee 131a, 10243.0, Berlin",Landsberger Allee 131a,10243.0,Berlin,"52.5300585,13.4618868",52.5300585,13.4618868,lieferando,1.3095443824536748
37,2,1624,Crispy's Chicken Fast Food,8.0,300.0,0.0,0.0,0.0,30.0,american,"Landsberger Allee 131, 10243.0, Berlin",Landsberger Allee 131,10243.0,Berlin,"52.5306116,13.4683903",52.5306116,13.4683903,lieferando,1.6039593544131043
37,2,1636,Aphrodite,7.2,3503.0,19.0,0.0,1088.0,60.0,vegetarian or vegan,"Konrad-Wolf-Str. 72, 10243.0, Berlin",Konrad-Wolf-Str. 72,10243.0,Berlin,"52.5380942,13.4800257",52.5380942,13.4800257,lieferando,2.1138947116117888
37,2,1679,Boongsushi,9.4,1316.0,15.0,0.0,1126.0,45.0,asian,"Konrad-Wolf-Straße 76, 10245.0, Berlin",Konrad-Wolf-Straße 76,10245.0,Berlin,"52.5386979,13.4817028",52.5386979,13.4817028,lieferando,2.2263923468081233
37,2,1693,Öz Urfa Grillhaus,9.2,26.0,0.0,1.99,0.0,30.0,middle eastern,"Berliner Allee 47, 10247.0, Berlin",Berliner Allee 47,10247.0,Berlin,"52.5488341,13.4523108",52.5488341,13.4523108,lieferando,1.1450409110778799
37,2,1694,Rohhäppchen,8.6,244.0,0.0,0.0,1307.0,50.0,asian,"Danziger Straße 73-77, 10247.0, Berlin",Danziger Straße 73-77,10247.0,Berlin,"52.5395352,13.4253634",52.5395352,13.4253634,lieferando,1.5986040693622248
37,2,1695,Ambe - Indische Spezialitäten,8.6,5358.0,0.0,0.0,1020.0,40.0,indian,"Naugarder Str. 40, 10247.0, Berlin",Naugarder Str. 40,10247.0,Berlin,"52.5437054,13.4373362",52.5437054,13.4373362,lieferando,0.9579001720869728
37,2,1696,Back Torino,8.6,127.0,0.0,0.0,818.0,50.0,italian,"Langhansstraße 10-12, 10247.0, Berlin",Langhansstraße 10-12,10247.0,Berlin,"52.5495906,13.4480779",52.5495906,13.4480779,lieferando,1.2067116716542337
37,2,1697,Pizzeria Inpastando,8.8,161.0,0.0,0.0,1067.0,30.0,italian,"Langhansstraße 118, 10247.0, Berlin",Langhansstraße 118,10247.0,Berlin,"52.5514222,13.441145",52.5514222,13.441145,lieferando,1.5040276920824556
37,2,1698,La Bandida,7.8,1279.0,0.0,0.0,1096.0,50.0,american,"Langhansstraße 144, 10247.0, Berlin",Langhansstraße 144,10247.0,Berlin,"52.5492336,13.4482433",52.5492336,13.4482433,lieferando,1.1665525899357412
37,2,1699,Langhans Burger,9.2,161.0,0.0,0.0,0.0,30.0,american,"Langhansstraße 30, 10247.0, Berlin",Langhansstraße 30,10247.0,Berlin,"52.5513271,13.4425215",52.5513271,13.4425215,lieferando,1.4638907730220219
37,2,1700,Domino's Pizza,8.0,1371.0,0.0,0.0,996.0,25.0,italian,"Gustav-Adolf-Str. 1, 10247.0, Berlin",Gustav-Adolf-Str. 1,10247.0,Berlin,"52.5516892,13.4308953",52.5516892,13.4308953,lieferando,1.8870369081589287
37,2,1701,Fellini Pizza,7.4,2430.0,0.0,0.0,1317.0,50.0,italian,"Langhansstraße 151, 10247.0, Berlin",Langhansstraße 151,10247.0,Berlin,"52.5486219,13.450038",52.5486219,13.450038,lieferando,1.100420012420111
37,2,1702,Sahara das Original,8.4,182.0,0.0,1.99,886.0,30.0,vegetarian or vegan,"Berliner Allee 45, 10247.0, Berlin",Berliner Allee 45,10247.0,Berlin,"52.5487868,13.4519846",52.5487868,13.4519846,lieferando,1.135588016881933
37,2,1704,Thai Lotus,9.0,261.0,15.0,1.0,1082.0,40.0,asian,"Hansastraße 69, 10247.0, Berlin",Hansastraße 69,10247.0,Berlin,"52.54974,13.47431",52.54974,13.47431,lieferando,2.113666436732952
37,2,1705,Schiller Burger,6.0,295.0,0.0,1.99,688.0,30.0,american,"Berliner Allee 95, 10247.0, Berlin",Berliner Allee 95,10247.0,Berlin,"52.5500096,13.4577694",52.5500096,13.4577694,lieferando,1.3894608801592951
