,circle_id,kmradius,overlap,center_lat,center_lon,circle_weight
2414,2414,1,50,52.52971403505286,13.43635177566915,76
2415,2415,1,50,52.52971403505286,13.448889763862264,37
2416,2416,1,50,52.52971403505286,13.461427752055377,41
2417,2417,1,50,52.52971403505286,13.47396574024849,34
2418,2418,1,50,52.52971403505286,13.486503728441605,36
2419,2419,1,50,52.52971403505286,13.499041716634716,24
2420,2420,1,50,52.52971403505286,13.51157970482783,7
2421,2421,1,50,52.52971403505286,13.524117693020942,5
2422,2422,1,50,52.52971403505286,13.536655681214055,19
2423,2423,1,50,52.52971403505286,13.549193669407169,32
2424,2424,1,50,52.52971403505286,13.561731657600282,29
2425,2425,1,50,52.52971403505286,13.574269645793397,10
2426,2426,1,50,52.52971403505286,13.586807633986508,22
2427,2427,1,50,52.53875775238243,13.19813,185
2428,2428,1,50,52.53875775238243,13.210667988193114,145
2429,2429,1,50,52.53875775238243,13.223205976386229,15
2430,2430,1,50,52.53875775238243,13.23574396457934,40
2431,2431,1,50,52.53875775238243,13.248281952772452,32
2432,2432,1,50,52.53875775238243,13.260819940965566,46
2433,2433,1,50,52.53875775238243,13.27335792915868,56
2434,2434,1,50,52.53875775238243,13.285895917351793,25
2435,2435,1,50,52.53875775238243,13.298433905544906,16
2436,2436,1,50,52.53875775238243,13.31097189373802,14
2437,2437,1,50,52.53875775238243,13.323509881931132,17
2438,2438,1,50,52.53875775238243,13.336047870124244,28
2439,2439,1,50,52.53875775238243,13.348585858317358,84
2440,2440,1,50,52.53875775238243,13.361123846510472,102
2441,2441,1,50,52.53875775238243,13.373661834703585,13
2442,2442,1,50,52.53875775238243,13.386199822896698,57
2443,2443,1,50,52.53875775238243,13.398737811089813,137
2444,2444,1,50,52.53875775238243,13.411275799282924,163
2445,2445,1,50,52.53875775238243,13.423813787476035,175
2446,2446,1,50,52.53875775238243,13.43635177566915,89
2447,2447,1,50,52.53875775238243,13.448889763862264,38
2448,2448,1,50,52.53875775238243,13.461427752055377,16
2449,2449,1,50,52.53875775238243,13.47396574024849,24
2450,2450,1,50,52.53875775238243,13.486503728441605,64
2451,2451,1,50,52.53875775238243,13.499041716634716,54
2452,2452,1,50,52.53875775238243,13.51157970482783,14
2453,2453,1,50,52.53875775238243,13.524117693020942,7
2454,2454,1,50,52.53875775238243,13.536655681214055,46
2455,2455,1,50,52.53875775238243,13.549193669407169,74
2456,2456,1,50,52.53875775238243,13.561731657600282,33
2457,2457,1,50,52.53875775238243,13.574269645793397,17
2458,2458,1,50,52.53875775238243,13.586807633986508,8
2459,2459,1,50,52.547801469712,13.19813,69
2460,2460,1,50,52.547801469712,13.210667988193114,69
2461,2461,1,50,52.547801469712,13.223205976386229,13
2462,2462,1,50,52.547801469712,13.23574396457934,27
2463,2463,1,50,52.547801469712,13.248281952772452,28
2464,2464,1,50,52.547801469712,13.260819940965566,0
2465,2465,1,50,52.547801469712,13.27335792915868,4
2466,2466,1,50,52.547801469712,13.285895917351793,9
2467,2467,1,50,52.547801469712,13.298433905544906,14
2468,2468,1,50,52.547801469712,13.31097189373802,12
2469,2469,1,50,52.547801469712,13.323509881931132,10
2470,2470,1,50,52.547801469712,13.336047870124244,51
2471,2471,1,50,52.547801469712,13.348585858317358,218
2472,2472,1,50,52.547801469712,13.361123846510472,166
2473,2473,1,50,52.547801469712,13.373661834703585,71
2474,2474,1,50,52.547801469712,13.386199822896698,77
2475,2475,1,50,52.547801469712,13.398737811089813,130
2476,2476,1,50,52.547801469712,13.411275799282924,167
2477,2477,1,50,52.547801469712,13.423813787476035,110
2478,2478,1,50,52.547801469712,13.43635177566915,103
2479,2479,1,50,52.547801469712,13.448889763862264,99
2480,2480,1,50,52.547801469712,13.461427752055377,84
2481,2481,1,50,52.547801469712,13.47396574024849,38
2482,2482,1,50,52.547801469712,13.486503728441605,55
2483,2483,1,50,52.547801469712,13.499041716634716,66
2484,2484,1,50,52.547801469712,13.51157970482783,29
2485,2485,1,50,52.547801469712,13.524117693020942,9
2486,2486,1,50,52.547801469712,13.536655681214055,42
2487,2487,1,50,52.547801469712,13.549193669407169,54
2488,2488,1,50,52.547801469712,13.561731657600282,26
2489,2489,1,50,52.547801469712,13.574269645793397,15
2490,2490,1,50,52.547801469712,13.586807633986508,16
2491,2491,1,50,52.55684518704157,13.19813,29
2492,2492,1,50,52.55684518704157,13.210667988193114,29
2493,2493,1,50,52.55684518704157,13.223205976386229,4
2494,2494,1,50,52.55684518704157,13.23574396457934,6
2495,2495,1,50,52.55684518704157,13.248281952772452,2
2496,2496,1,50,52.55684518704157,13.260819940965566,0
2497,2497,1,50,52.55684518704157,13.27335792915868,0
2498,2498,1,50,52.55684518704157,13.285895917351793,6
2499,2499,1,50,52.55684518704157,13.298433905544906,8
2500,2500,1,50,52.55684518704157,13.31097189373802,5
2501,2501,1,50,52.55684518704157,13.323509881931132,35
2502,2502,1,50,52.55684518704157,13.336047870124244,60
2503,2503,1,50,52.55684518704157,13.348585858317358,111
2504,2504,1,50,52.55684518704157,13.361123846510472,93
2505,2505,1,50,52.55684518704157,13.373661834703585,90
2506,2506,1,50,52.55684518704157,13.386199822896698,80
2507,2507,1,50,52.55684518704157,13.398737811089813,60
2508,2508,1,50,52.55684518704157,13.411275799282924,90
2509,2509,1,50,52.55684518704157,13.423813787476035,78
2510,2510,1,50,52.55684518704157,13.43635177566915,39
2511,2511,1,50,52.55684518704157,13.448889763862264,66
2512,2512,1,50,52.55684518704157,13.461427752055377,72
2513,2513,1,50,52.55684518704157,13.47396574024849,29
2514,2514,1,50,52.55684518704157,13.486503728441605,17
2515,2515,1,50,52.55684518704157,13.499041716634716,43
2516,2516,1,50,52.55684518704157,13.51157970482783,38
2517,2517,1,50,52.55684518704157,13.524117693020942,2
2518,2518,1,50,52.55684518704157,13.536655681214055,2
2519,2519,1,50,52.55684518704157,13.549193669407169,20
2520,2520,1,50,52.55684518704157,13.561731657600282,20
2521,2521,1,50,52.55684518704157,13.574269645793397,13
2522,2522,1,50,52.55684518704157,13.586807633986508,6
2523,2523,1,50,52.565888904371135,13.19813,15
2524,2524,1,50,52.565888904371135,13.210667988193114,13
2525,2525,1,50,52.565888904371135,13.223205976386229,8
2526,2526,1,50,52.565888904371135,13.23574396457934,4
2527,2527,1,50,52.565888904371135,13.248281952772452,2
2528,2528,1,50,52.565888904371135,13.260819940965566,0
2529,2529,1,50,52.565888904371135,13.27335792915868,0
2530,2530,1,50,52.565888904371135,13.285895917351793,2
2531,2531,1,50,52.565888904371135,13.298433905544906,16
2532,2532,1,50,52.565888904371135,13.31097189373802,41
2533,2533,1,50,52.565888904371135,13.323509881931132,69
2534,2534,1,50,52.565888904371135,13.336047870124244,41
2535,2535,1,50,52.565888904371135,13.348585858317358,36
2536,2536,1,50,52.565888904371135,13.361123846510472,72
2537,2537,1,50,52.565888904371135,13.373661834703585,48
2538,2538,1,50,52.565888904371135,13.386199822896698,55
2539,2539,1,50,52.565888904371135,13.398737811089813,135
2540,2540,1,50,52.565888904371135,13.411275799282924,135
2541,2541,1,50,52.565888904371135,13.423813787476035,44
2542,2542,1,50,52.565888904371135,13.43635177566915,21
2543,2543,1,50,52.565888904371135,13.448889763862264,19
2544,2544,1,50,52.565888904371135,13.461427752055377,11
2545,2545,1,50,52.565888904371135,13.47396574024849,9
2546,2546,1,50,52.565888904371135,13.486503728441605,26
2547,2547,1,50,52.565888904371135,13.499041716634716,69
2548,2548,1,50,52.565888904371135,13.51157970482783,60
2549,2549,1,50,52.565888904371135,13.524117693020942,28
2550,2550,1,50,52.565888904371135,13.536655681214055,11
2551,2551,1,50,52.565888904371135,13.549193669407169,15
2552,2552,1,50,52.565888904371135,13.561731657600282,11
2553,2553,1,50,52.565888904371135,13.574269645793397,11
2554,2554,1,50,52.565888904371135,13.586807633986508,4
2555,2555,1,50,52.574932621700704,13.19813,6
2556,2556,1,50,52.574932621700704,13.210667988193114,8
2557,2557,1,50,52.574932621700704,13.223205976386229,8
2558,2558,1,50,52.574932621700704,13.23574396457934,4
2559,2559,1,50,52.574932621700704,13.248281952772452,0
2560,2560,1,50,52.574932621700704,13.260819940965566,0
2561,2561,1,50,52.574932621700704,13.27335792915868,2
2562,2562,1,50,52.574932621700704,13.285895917351793,14
2563,2563,1,50,52.574932621700704,13.298433905544906,30
2564,2564,1,50,52.574932621700704,13.31097189373802,47
2565,2565,1,50,52.574932621700704,13.323509881931132,28
2566,2566,1,50,52.574932621700704,13.336047870124244,22
2567,2567,1,50,52.574932621700704,13.348585858317358,42
2568,2568,1,50,52.574932621700704,13.361123846510472,46
2569,2569,1,50,52.574932621700704,13.373661834703585,18
2570,2570,1,50,52.574932621700704,13.386199822896698,25
2571,2571,1,50,52.574932621700704,13.398737811089813,125
2572,2572,1,50,52.574932621700704,13.411275799282924,121
2573,2573,1,50,52.574932621700704,13.423813787476035,18
2574,2574,1,50,52.574932621700704,13.43635177566915,17
2575,2575,1,50,52.574932621700704,13.448889763862264,8
2576,2576,1,50,52.574932621700704,13.461427752055377,4
2577,2577,1,50,52.574932621700704,13.47396574024849,12
2578,2578,1,50,52.574932621700704,13.486503728441605,32
2579,2579,1,50,52.574932621700704,13.499041716634716,30
2580,2580,1,50,52.574932621700704,13.51157970482783,27
2581,2581,1,50,52.574932621700704,13.524117693020942,27
2582,2582,1,50,52.574932621700704,13.536655681214055,6
2583,2583,1,50,52.574932621700704,13.549193669407169,6
2584,2584,1,50,52.574932621700704,13.561731657600282,7
2585,2585,1,50,52.574932621700704,13.574269645793397,11
2586,2586,1,50,52.574932621700704,13.586807633986508,8
2587,2587,1,50,52.58397633903027,13.19813,0
2588,2588,1,50,52.58397633903027,13.210667988193114,2
2589,2589,1,50,52.58397633903027,13.223205976386229,2
2590,2590,1,50,52.58397633903027,13.23574396457934,2
2591,2591,1,50,52.58397633903027,13.248281952772452,4
2592,2592,1,50,52.58397633903027,13.260819940965566,5
2593,2593,1,50,52.58397633903027,13.27335792915868,110
2594,2594,1,50,52.58397633903027,13.285895917351793,122
2595,2595,1,50,52.58397633903027,13.298433905544906,94
2596,2596,1,50,52.58397633903027,13.31097189373802,25
2597,2597,1,50,52.58397633903027,13.323509881931132,25
2598,2598,1,50,52.58397633903027,13.336047870124244,25
2599,2599,1,50,52.58397633903027,13.348585858317358,25
2600,2600,1,50,52.58397633903027,13.361123846510472,8
2601,2601,1,50,52.58397633903027,13.373661834703585,10
2602,2602,1,50,52.58397633903027,13.386199822896698,21
2603,2603,1,50,52.58397633903027,13.398737811089813,67
2604,2604,1,50,52.58397633903027,13.411275799282924,48
2605,2605,1,50,52.58397633903027,13.423813787476035,10
2606,2606,1,50,52.58397633903027,13.43635177566915,4
2607,2607,1,50,52.58397633903027,13.448889763862264,1
2608,2608,1,50,52.58397633903027,13.461427752055377,5
2609,2609,1,50,52.58397633903027,13.47396574024849,13
2610,2610,1,50,52.58397633903027,13.486503728441605,8
2611,2611,1,50,52.58397633903027,13.499041716634716,0
2612,2612,1,50,52.58397633903027,13.51157970482783,3
2613,2613,1,50,52.58397633903027,13.524117693020942,3
2614,2614,1,50,52.58397633903027,13.536655681214055,3
2615,2615,1,50,52.58397633903027,13.549193669407169,0
2616,2616,1,50,52.58397633903027,13.561731657600282,0
2617,2617,1,50,52.58397633903027,13.574269645793397,4
2618,2618,1,50,52.58397633903027,13.586807633986508,4
2619,2619,1,50,52.59302005635984,13.19813,0
2620,2620,1,50,52.59302005635984,13.210667988193114,2
2621,2621,1,50,52.59302005635984,13.223205976386229,2
2622,2622,1,50,52.59302005635984,13.23574396457934,1
2623,2623,1,50,52.59302005635984,13.248281952772452,3
2624,2624,1,50,52.59302005635984,13.260819940965566,10
2625,2625,1,50,52.59302005635984,13.27335792915868,61
2626,2626,1,50,52.59302005635984,13.285895917351793,92
2627,2627,1,50,52.59302005635984,13.298433905544906,25
2628,2628,1,50,52.59302005635984,13.31097189373802,11
2629,2629,1,50,52.59302005635984,13.323509881931132,53
2630,2630,1,50,52.59302005635984,13.336047870124244,68
2631,2631,1,50,52.59302005635984,13.348585858317358,57
2632,2632,1,50,52.59302005635984,13.361123846510472,44
2633,2633,1,50,52.59302005635984,13.373661834703585,11
2634,2634,1,50,52.59302005635984,13.386199822896698,17
2635,2635,1,50,52.59302005635984,13.398737811089813,27
2636,2636,1,50,52.59302005635984,13.411275799282924,16
2637,2637,1,50,52.59302005635984,13.423813787476035,11
2638,2638,1,50,52.59302005635984,13.43635177566915,8
2639,2639,1,50,52.59302005635984,13.448889763862264,11
2640,2640,1,50,52.59302005635984,13.461427752055377,12
2641,2641,1,50,52.59302005635984,13.47396574024849,5
2642,2642,1,50,52.59302005635984,13.486503728441605,0
2643,2643,1,50,52.59302005635984,13.499041716634716,0
2644,2644,1,50,52.59302005635984,13.51157970482783,0
2645,2645,1,50,52.59302005635984,13.524117693020942,4
2646,2646,1,50,52.59302005635984,13.536655681214055,0
2647,2647,1,50,52.59302005635984,13.549193669407169,2
2648,2648,1,50,52.59302005635984,13.561731657600282,2
2649,2649,1,50,52.59302005635984,13.574269645793397,0
2650,2650,1,50,52.59302005635984,13.586807633986508,0
2651,2651,1,50,52.60206377368941,13.19813,8
2652,2652,1,50,52.60206377368941,13.210667988193114,13
2653,2653,1,50,52.60206377368941,13.223205976386229,5
2654,2654,1,50,52.60206377368941,13.23574396457934,4
2655,2655,1,50,52.60206377368941,13.248281952772452,4
2656,2656,1,50,52.60206377368941,13.260819940965566,4
2657,2657,1,50,52.60206377368941,13.27335792915868,5
2658,2658,1,50,52.60206377368941,13.285895917351793,11
2659,2659,1,50,52.60206377368941,13.298433905544906,14
2660,2660,1,50,52.60206377368941,13.31097189373802,16
2661,2661,1,50,52.60206377368941,13.323509881931132,48
2662,2662,1,50,52.60206377368941,13.336047870124244,64
2663,2663,1,50,52.60206377368941,13.348585858317358,38
2664,2664,1,50,52.60206377368941,13.361123846510472,36
2665,2665,1,50,52.60206377368941,13.373661834703585,5
2666,2666,1,50,52.60206377368941,13.386199822896698,5
2667,2667,1,50,52.60206377368941,13.398737811089813,6
2668,2668,1,50,52.60206377368941,13.411275799282924,4
2669,2669,1,50,52.60206377368941,13.423813787476035,18
2670,2670,1,50,52.60206377368941,13.43635177566915,14
2671,2671,1,50,52.60206377368941,13.448889763862264,6
2672,2672,1,50,52.60206377368941,13.461427752055377,2
2673,2673,1,50,52.60206377368941,13.47396574024849,6
2674,2674,1,50,52.60206377368941,13.486503728441605,8
2675,2675,1,50,52.60206377368941,13.499041716634716,0
2676,2676,1,50,52.60206377368941,13.51157970482783,6
2677,2677,1,50,52.60206377368941,13.524117693020942,6
2678,2678,1,50,52.60206377368941,13.536655681214055,2
2679,2679,1,50,52.60206377368941,13.549193669407169,2
2680,2680,1,50,52.60206377368941,13.561731657600282,2
2681,2681,1,50,52.60206377368941,13.574269645793397,0
2682,2682,1,50,52.60206377368941,13.586807633986508,0
2683,2683,1,50,52.61110749101898,13.19813,16
2684,2684,1,50,52.61110749101898,13.210667988193114,19
2685,2685,1,50,52.61110749101898,13.223205976386229,13
2686,2686,1,50,52.61110749101898,13.23574396457934,4
2687,2687,1,50,52.61110749101898,13.248281952772452,4
2688,2688,1,50,52.61110749101898,13.260819940965566,0
2689,2689,1,50,52.61110749101898,13.27335792915868,0
2690,2690,1,50,52.61110749101898,13.285895917351793,2
2691,2691,1,50,52.61110749101898,13.298433905544906,23
2692,2692,1,50,52.61110749101898,13.31097189373802,44
2693,2693,1,50,52.61110749101898,13.323509881931132,42
2694,2694,1,50,52.61110749101898,13.336047870124244,31
2695,2695,1,50,52.61110749101898,13.348585858317358,18
2696,2696,1,50,52.61110749101898,13.361123846510472,14
2697,2697,1,50,52.61110749101898,13.373661834703585,2
2698,2698,1,50,52.61110749101898,13.386199822896698,0
2699,2699,1,50,52.61110749101898,13.398737811089813,2
2700,2700,1,50,52.61110749101898,13.411275799282924,5
2701,2701,1,50,52.61110749101898,13.423813787476035,16
2702,2702,1,50,52.61110749101898,13.43635177566915,12
2703,2703,1,50,52.61110749101898,13.448889763862264,0
2704,2704,1,50,52.61110749101898,13.461427752055377,4
2705,2705,1,50,52.61110749101898,13.47396574024849,14
2706,2706,1,50,52.61110749101898,13.486503728441605,25
2707,2707,1,50,52.61110749101898,13.499041716634716,10
2708,2708,1,50,52.61110749101898,13.51157970482783,0
2709,2709,1,50,52.61110749101898,13.524117693020942,2
2710,2710,1,50,52.61110749101898,13.536655681214055,0
2711,2711,1,50,52.61110749101898,13.549193669407169,0
2712,2712,1,50,52.61110749101898,13.561731657600282,0
2713,2713,1,50,52.61110749101898,13.574269645793397,0
2714,2714,1,50,52.61110749101898,13.586807633986508,0
2715,2715,1,50,52.62015120834855,13.19813,2
2716,2716,1,50,52.62015120834855,13.210667988193114,8
2717,2717,1,50,52.62015120834855,13.223205976386229,9
2718,2718,1,50,52.62015120834855,13.23574396457934,8
2719,2719,1,50,52.62015120834855,13.248281952772452,5
2720,2720,1,50,52.62015120834855,13.260819940965566,0
2721,2721,1,50,52.62015120834855,13.27335792915868,2
2722,2722,1,50,52.62015120834855,13.285895917351793,2
2723,2723,1,50,52.62015120834855,13.298433905544906,35
2724,2724,1,50,52.62015120834855,13.31097189373802,48
2725,2725,1,50,52.62015120834855,13.323509881931132,16
2726,2726,1,50,52.62015120834855,13.336047870124244,6
2727,2727,1,50,52.62015120834855,13.348585858317358,9
2728,2728,1,50,52.62015120834855,13.361123846510472,8
2729,2729,1,50,52.62015120834855,13.373661834703585,0
2730,2730,1,50,52.62015120834855,13.386199822896698,2
2731,2731,1,50,52.62015120834855,13.398737811089813,2
2732,2732,1,50,52.62015120834855,13.411275799282924,1
2733,2733,1,50,52.62015120834855,13.423813787476035,5
2734,2734,1,50,52.62015120834855,13.43635177566915,4
2735,2735,1,50,52.62015120834855,13.448889763862264,0
2736,2736,1,50,52.62015120834855,13.461427752055377,4
2737,2737,1,50,52.62015120834855,13.47396574024849,13
2738,2738,1,50,52.62015120834855,13.486503728441605,19
2739,2739,1,50,52.62015120834855,13.499041716634716,21
2740,2740,1,50,52.62015120834855,13.51157970482783,0
2741,2741,1,50,52.62015120834855,13.524117693020942,0
2742,2742,1,50,52.62015120834855,13.536655681214055,2
2743,2743,1,50,52.62015120834855,13.549193669407169,2
2744,2744,1,50,52.62015120834855,13.561731657600282,0
2745,2745,1,50,52.62015120834855,13.574269645793397,0
2746,2746,1,50,52.62015120834855,13.586807633986508,0
2747,2747,1,50,52.629194925678114,13.19813,36
2748,2748,1,50,52.629194925678114,13.210667988193114,22
2749,2749,1,50,52.629194925678114,13.223205976386229,5
2750,2750,1,50,52.629194925678114,13.23574396457934,3
2751,2751,1,50,52.629194925678114,13.248281952772452,0
2752,2752,1,50,52.629194925678114,13.260819940965566,0
2753,2753,1,50,52.629194925678114,13.27335792915868,2
2754,2754,1,50,52.629194925678114,13.285895917351793,26
2755,2755,1,50,52.629194925678114,13.298433905544906,42
2756,2756,1,50,52.629194925678114,13.31097189373802,26
2757,2757,1,50,52.629194925678114,13.323509881931132,25
2758,2758,1,50,52.629194925678114,13.336047870124244,11
2759,2759,1,50,52.629194925678114,13.348585858317358,2
2760,2760,1,50,52.629194925678114,13.361123846510472,2
2761,2761,1,50,52.629194925678114,13.373661834703585,6
2762,2762,1,50,52.629194925678114,13.386199822896698,2
2763,2763,1,50,52.629194925678114,13.398737811089813,0
2764,2764,1,50,52.629194925678114,13.411275799282924,0
2765,2765,1,50,52.629194925678114,13.423813787476035,0
2766,2766,1,50,52.629194925678114,13.43635177566915,0
2767,2767,1,50,52.629194925678114,13.448889763862264,0
2768,2768,1,50,52.629194925678114,13.461427752055377,0
2769,2769,1,50,52.629194925678114,13.47396574024849,0
2770,2770,1,50,52.629194925678114,13.486503728441605,10
2771,2771,1,50,52.629194925678114,13.499041716634716,16
2772,2772,1,50,52.629194925678114,13.51157970482783,6
2773,2773,1,50,52.629194925678114,13.524117693020942,0
2774,2774,1,50,52.629194925678114,13.536655681214055,2
2775,2775,1,50,52.629194925678114,13.549193669407169,2
2776,2776,1,50,52.629194925678114,13.561731657600282,0
2777,2777,1,50,52.629194925678114,13.574269645793397,0
2778,2778,1,50,52.629194925678114,13.586807633986508,0
3285,3285,2,50,52.39405827510934,13.19813,29
3286,3286,2,50,52.39405827510934,13.223205976386229,64
3287,3287,2,50,52.39405827510934,13.248281952772455,72
3288,3288,2,50,52.39405827510934,13.273357929158683,51
3289,3289,2,50,52.39405827510934,13.298433905544911,8
3290,3290,2,50,52.39405827510934,13.32350988193114,1
3291,3291,2,50,52.39405827510934,13.348585858317367,7
3292,3292,2,50,52.39405827510934,13.373661834703595,33
3293,3293,2,50,52.39405827510934,13.398737811089823,81
3294,3294,2,50,52.39405827510934,13.423813787476051,77
3295,3295,2,50,52.39405827510934,13.44888976386228,24
3296,3296,2,50,52.39405827510934,13.47396574024851,6
3297,3297,2,50,52.39405827510934,13.499041716634736,46
3298,3298,2,50,52.39405827510934,13.524117693020964,65
3299,3299,2,50,52.39405827510934,13.549193669407192,27
3300,3300,2,50,52.39405827510934,13.574269645793422,13
3301,3301,2,50,52.41214570976848,13.19813,33
3302,3302,2,50,52.41214570976848,13.223205976386229,52
3303,3303,2,50,52.41214570976848,13.248281952772455,91
3304,3304,2,50,52.41214570976848,13.273357929158683,59
3305,3305,2,50,52.41214570976848,13.298433905544911,57
3306,3306,2,50,52.41214570976848,13.32350988193114,115
3307,3307,2,50,52.41214570976848,13.348585858317367,72
3308,3308,2,50,52.41214570976848,13.373661834703595,97
3309,3309,2,50,52.41214570976848,13.398737811089823,112
3310,3310,2,50,52.41214570976848,13.423813787476051,135
3311,3311,2,50,52.41214570976848,13.44888976386228,110
3312,3312,2,50,52.41214570976848,13.47396574024851,115
3313,3313,2,50,52.41214570976848,13.499041716634736,105
3314,3314,2,50,52.41214570976848,13.524117693020964,103
3315,3315,2,50,52.41214570976848,13.549193669407192,61
3316,3316,2,50,52.41214570976848,13.574269645793422,48
3317,3317,2,50,52.430233144427625,13.19813,69
3318,3318,2,50,52.430233144427625,13.223205976386229,83
3319,3319,2,50,52.430233144427625,13.248281952772455,163
3320,3320,2,50,52.430233144427625,13.273357929158683,158
3321,3321,2,50,52.430233144427625,13.298433905544911,168
3322,3322,2,50,52.430233144427625,13.32350988193114,228
3323,3323,2,50,52.430233144427625,13.348585858317367,179
3324,3324,2,50,52.430233144427625,13.373661834703595,141
3325,3325,2,50,52.430233144427625,13.398737811089823,161
3326,3326,2,50,52.430233144427625,13.423813787476051,100
3327,3327,2,50,52.430233144427625,13.44888976386228,189
3328,3328,2,50,52.430233144427625,13.47396574024851,184
3329,3329,2,50,52.430233144427625,13.499041716634736,134
3330,3330,2,50,52.430233144427625,13.524117693020964,123
3331,3331,2,50,52.430233144427625,13.549193669407192,133
3332,3332,2,50,52.430233144427625,13.574269645793422,146
3333,3333,2,50,52.44832057908677,13.19813,31
3334,3334,2,50,52.44832057908677,13.223205976386229,39
3335,3335,2,50,52.44832057908677,13.248281952772455,115
3336,3336,2,50,52.44832057908677,13.273357929158683,171
3337,3337,2,50,52.44832057908677,13.298433905544911,261
3338,3338,2,50,52.44832057908677,13.32350988193114,328
3339,3339,2,50,52.44832057908677,13.348585858317367,210
3340,3340,2,50,52.44832057908677,13.373661834703595,262
3341,3341,2,50,52.44832057908677,13.398737811089823,234
3342,3342,2,50,52.44832057908677,13.423813787476051,115
3343,3343,2,50,52.44832057908677,13.44888976386228,151
3344,3344,2,50,52.44832057908677,13.47396574024851,71
3345,3345,2,50,52.44832057908677,13.499041716634736,135
3346,3346,2,50,52.44832057908677,13.524117693020964,197
3347,3347,2,50,52.44832057908677,13.549193669407192,189
3348,3348,2,50,52.44832057908677,13.574269645793422,190
3349,3349,2,50,52.46640801374591,13.19813,8
3350,3350,2,50,52.46640801374591,13.223205976386229,2
3351,3351,2,50,52.46640801374591,13.248281952772455,12
3352,3352,2,50,52.46640801374591,13.273357929158683,114
3353,3353,2,50,52.46640801374591,13.298433905544911,238
3354,3354,2,50,52.46640801374591,13.32350988193114,324
3355,3355,2,50,52.46640801374591,13.348585858317367,298
3356,3356,2,50,52.46640801374591,13.373661834703595,192
3357,3357,2,50,52.46640801374591,13.398737811089823,193
3358,3358,2,50,52.46640801374591,13.423813787476051,278
3359,3359,2,50,52.46640801374591,13.44888976386228,333
3360,3360,2,50,52.46640801374591,13.47396574024851,106
3361,3361,2,50,52.46640801374591,13.499041716634736,147
3362,3362,2,50,52.46640801374591,13.524117693020964,193
3363,3363,2,50,52.46640801374591,13.549193669407192,57
3364,3364,2,50,52.46640801374591,13.574269645793422,90
3365,3365,2,50,52.484495448405056,13.19813,27
3366,3366,2,50,52.484495448405056,13.223205976386229,2
3367,3367,2,50,52.484495448405056,13.248281952772455,20
3368,3368,2,50,52.484495448405056,13.273357929158683,129
3369,3369,2,50,52.484495448405056,13.298433905544911,238
3370,3370,2,50,52.484495448405056,13.32350988193114,379
3371,3371,2,50,52.484495448405056,13.348585858317367,303
3372,3372,2,50,52.484495448405056,13.373661834703595,442
3373,3373,2,50,52.484495448405056,13.398737811089823,256
3374,3374,2,50,52.484495448405056,13.423813787476051,427
3375,3375,2,50,52.484495448405056,13.44888976386228,335
3376,3376,2,50,52.484495448405056,13.47396574024851,123
3377,3377,2,50,52.484495448405056,13.499041716634736,102
3378,3378,2,50,52.484495448405056,13.524117693020964,87
3379,3379,2,50,52.484495448405056,13.549193669407192,74
3380,3380,2,50,52.484495448405056,13.574269645793422,33
3381,3381,2,50,52.5025828830642,13.19813,43
3382,3382,2,50,52.5025828830642,13.223205976386229,35
3383,3383,2,50,52.5025828830642,13.248281952772455,88
3384,3384,2,50,52.5025828830642,13.273357929158683,297
3385,3385,2,50,52.5025828830642,13.298433905544911,463
3386,3386,2,50,52.5025828830642,13.32350988193114,388
3387,3387,2,50,52.5025828830642,13.348585858317367,404
3388,3388,2,50,52.5025828830642,13.373661834703595,379
3389,3389,2,50,52.5025828830642,13.398737811089823,525
3390,3390,2,50,52.5025828830642,13.423813787476051,211
3391,3391,2,50,52.5025828830642,13.44888976386228,420
3392,3392,2,50,52.5025828830642,13.47396574024851,410
3393,3393,2,50,52.5025828830642,13.499041716634736,182
3394,3394,2,50,52.5025828830642,13.524117693020964,99
3395,3395,2,50,52.5025828830642,13.549193669407192,44
3396,3396,2,50,52.5025828830642,13.574269645793422,52
3397,3397,2,50,52.520670317723344,13.19813,204
3398,3398,2,50,52.520670317723344,13.223205976386229,110
3399,3399,2,50,52.520670317723344,13.248281952772455,83
3400,3400,2,50,52.520670317723344,13.273357929158683,293
3401,3401,2,50,52.520670317723344,13.298433905544911,315
3402,3402,2,50,52.520670317723344,13.32350988193114,335
3403,3403,2,50,52.520670317723344,13.348585858317367,309
3404,3404,2,50,52.520670317723344,13.373661834703595,358
3405,3405,2,50,52.520670317723344,13.398737811089823,320
3406,3406,2,50,52.520670317723344,13.423813787476051,249
3407,3407,2,50,52.520670317723344,13.44888976386228,375
3408,3408,2,50,52.520670317723344,13.47396574024851,455
3409,3409,2,50,52.520670317723344,13.499041716634736,204
3410,3410,2,50,52.520670317723344,13.524117693020964,63
3411,3411,2,50,52.520670317723344,13.549193669407192,83
3412,3412,2,50,52.520670317723344,13.574269645793422,71
3413,3413,2,50,52.53875775238249,13.19813,304
3414,3414,2,50,52.53875775238249,13.223205976386229,243
3415,3415,2,50,52.53875775238249,13.248281952772455,91
3416,3416,2,50,52.53875775238249,13.273357929158683,77
3417,3417,2,50,52.53875775238249,13.298433905544911,78
3418,3418,2,50,52.53875775238249,13.32350988193114,186
3419,3419,2,50,52.53875775238249,13.348585858317367,347
3420,3420,2,50,52.53875775238249,13.373661834703595,380
3421,3421,2,50,52.53875775238249,13.398737811089823,377
