Name,lat,lon
Mandelbaum,52.54917,13.45907
Confettibrause,52.55176,13.45355
Platon Restaurant,52.55317,13.44832
Zur Haxe,52.54477,13.43699
Willy Bresch,52.53575,13.43324
Merry Guten Appetit,52.54905,13.45607
La Famiglia,52.55051,13.45819
Bistro Gümüs,52.54994,13.45905
Happa-Happa,52.54848,13.45947
Cafe Mirbach,52.55231,13.44868
La Bandida,52.54917,13.4484
Eiscafe Surprise,52.54995,13.44592
Griechische Feinkost Cafe Mana,52.55349,13.4355
Grill Melis,52.53611,13.43397
Pizzeria Mohamed Karout,52.53754,13.43529
Eiscafé am Park,52.54019,13.43345
Diskothek Harmonie,52.55031,13.4423
Langhans Grill,52.55131,13.44242
Grillhaus,52.53977,13.43213
Gaststätte Schwarzer Kater,52.5534,13.43461
Schnitzel Koenig,52.53698,13.4345
Gaumenschmaus,52.5506,13.43253
Lohrentz Eck,52.54116,13.43837
Z,52.53614,13.43614
Zur Alten Gaslaterne,52.54019,13.43345
China Restaurant Dynasty,52.54811,13.43895
Zollkantine,52.5425,13.4349
Cafè Froilein,52.54887,13.45809
Eisspatz,52.55303,13.4496
Schiller Burger,52.54997,13.45779
Eis und Heiss,52.54504,13.43757
Cafe Eckstern,52.54634,13.43384
Thai-Ha Bistro,52.54905,13.45607
Viet-Food-Berlin,52.54959,13.45602
Daniels,52.54215,13.45678
Drachen-Asia-Bistro,52.55024,13.46043
Burger Stop,52.53593,13.43434
Lecker & Satt,52.54167,13.43871
Le Food,52.54962,13.44813
Bambus am See,52.55049,13.46164
Herbert's,52.54854,13.45653
Ambe,52.54374,13.43776
Dunckerclub,52.54637,13.424
Banh Xeo Saigon,52.53422,13.43129
Lamifa Restaurant,52.53545,13.45329
La Casa Buena Vista,52.55003,13.46487
Cafe Simply,52.53427,13.43149
Ataya Caffe,52.54714,13.4272
Thüringer Stuben,52.5443,13.4229
Call A Pizza,52.54619,13.42709
Orange Coffee,52.54735,13.42804
Trancina,52.54304,13.4258
Domino's Pizza,52.55183,13.43101
Flax,52.53577,13.43119
Chez Maurice,52.53258,13.43511
Atopia Kaffeehaus,52.54154,13.4252
Gobento,52.54212,13.42419
Salad Season,52.54304,13.4258
Minh,52.54055,13.42462
Storkower Str 123,52.53545,13.45329
Buddys Burger,52.55223,13.46662
Tandoori,52.54993,13.46299
Karthago,52.55007,13.46364
Yellow Pizza,52.55003,13.46344
Strandbad Weissensee,52.552448,13.466019
Park-Klinik Küche,52.55493,13.45183
Milchhauschen Berlin,52.55453,13.46035
Lieferservice High Speed Pizza,52.55073,13.46276
38 Indochina Kitchen,52.53352,13.45579
Lao Xiang,52.54619,13.42709
Gaststätte Zille-Eck,52.5443,13.4229
Thai Son Bistro,52.53416,13.43803
Mundis,52.552,13.42892
Baltic Brothers Coffee,52.54422,13.43173
Knofel,52.54699,13.42421
Kaffee.Bar,52.54461,13.42303
Asia Dream,52.5452,13.42801
Coconut,52.53442,13.436
Korea Haus,52.5309,13.44337
Dezi,52.53323,13.43379
Obok Bistro,52.54721,13.42527
Sky,52.38893,13.49855
La Merita,52.40289,13.5115
Domino's Pizza Berlin Rudow Süd,52.40289,13.5115
Cindy's Diner,52.38793,13.515671
BURGER KING,52.3892,13.51648
Marché Arabica Bar,52.388688,13.51836
Arel,52.40393,13.50687
Restaurant,52.388348,13.51834
Leonidas Fotiadis Restaurant,52.40364,13.50612
Eiscafé Zauberkiste,52.40524,13.50623
Marché Bistro,52.388793,13.518897
Marché Zigolini,52.388812,13.518913
Die Alm - Berlin Airport,52.38868,13.51735
Pizza J.A.C.K.,52.40377,13.50576
Witty's Bio-Currywurst,52.38881,13.5184
Mama Burrito & Sons,52.388523,13.516321
Toms Original Hot Dogs,52.386715,13.513516
Nea-Politia,52.40364,13.50612
Augustiner Bräu Berlin Schönefeld Flugafen,52.388758,13.516976
Viertel Bistro,52.40393,13.50687
Laggner S Almhutte,52.38879,13.51696
Sole D'Oro,52.42605,13.44363
Filia,52.42595,13.44331
Cordoba,52.42541,13.44188
Bereket,52.424549,13.441253
Pizzeria Renaso,52.42562,13.44408
Pizza Europa,52.42343,13.43658
Imbiss Kemmet,52.42408,13.43671
Burger Area,52.42666,13.43579
Split,52.41838,13.44406
Moe's American Pizza,52.42674,13.43492
Café Peoples,52.42332,13.43724
Döner 63,52.42666,13.43579
Daju Bhai Express,52.42674,13.43492
Olympia,52.42403,13.43596
Trattoria di Benni,52.42333,13.43631
Prototype Burger Berlin - What‘S Your Type ?,52.42294,13.43701
Stolpertreppe,52.42247,13.43738
Cafe Melanie,52.42468,13.43593
Chill Out Cafe,52.42318,13.4373
Hallenspielplatz Dobbertin,52.42651,13.43543
Le Pique-Nique,52.42673,13.43741
Hakika,52.42351,13.43565
Ilker,52.43579,13.43464
Maras Eis Fruhstuckshaus,52.43414,13.43411
Honigtopf Restaurant & Cafe,52.42037,13.42456
Mr. Pizza,52.42081,13.42889
Tings Lon-Men,52.42037,13.42456
Yummy Döner,52.43579,13.43464
Pizza Lon Men II Berlin,52.42037,13.42456
Restaurant Scheune,52.48892,13.2612
Spanferkel Lieferservice,52.48892,13.2612
Waldmeister,52.48952,13.26009
Sarajevo Inn Grunewald,52.48937,13.26158
Restaurant Floh,52.488,13.26346
Shor,52.4825,13.26691
Capriccio,52.48368,13.2668
Casetta Croccante,52.48793,13.26292
BURGER KING,52.54741,13.31058
La Caravelle,52.55186,13.30303
Diner 71,52.54769,13.30526
Red Baron Berlin,52.554205,13.291914
Marche Bistro - Airport Berlin Tegel,52.55539,13.29617
Baha - Doner,52.54594,13.31884
Bistro Michalski,52.54608,13.31576
Balkh Restaurant,52.53514,13.29959
Tegel Terrace,52.554063,13.292666
Adria Grill,52.54593,13.31548
Curry König,52.53101,13.30106
Kulturbiergarten Jungfernheide,52.54063,13.28191
Restaurant Centenario,52.59354,13.40264
Family Café,52.60684,13.41991
Cafe Steckenpferd,52.61925,13.39355
Freia's Imbiss,52.60628,13.41949
Hunga Fabrik,52.45671,13.40021
Funkwerk.Kantine Powered by Dbcatering,52.45454,13.3953
Studio Balance One Stefan Drechsler,52.45758,13.39384
Grünes Wasser Pizzeria & Grill,52.455905,13.401074
DB Catering,52.45488,13.39516
Daily You,52.4554,13.39483
Lebuffet,52.45961,13.38482
Amma,52.45724,13.38374
Dosa and More,52.45784,13.3839
Cafe Klangwerk,52.4597,13.38241
Aaina Tempelhof,52.45683,13.38367
Domino's Pizza,52.45784,13.3839
Glave Inh. André Wartaniantz Walter Sanitärinstallation,52.46136,13.40469
Albrechtshöhe,52.46091,13.39441
Kaffeeschwestern,52.45798,13.38478
Curry Tempel,52.45994,13.38442
Maximilian Imbiss,52.45467,13.38455
SUBWAY,52.45467,13.38455
Hou Wang,52.4561,13.38426
Preussen-Quelle,52.45792,13.38542
Siafood,52.45034,13.38464
Libanon Snack,52.4562,13.38362
Long,52.45767,13.38439
Taverna Ta Dio Aderfia,52.45662,13.38361
Ristorante Casa Nuova,52.45702,13.38673
Urban's Kaffeestube,52.44578,13.39056
Pausini,52.45923,13.38391
Mix,52.462201,13.391903
Sempre,52.45702,13.38673
Maximilian Hafenimbiss,52.454726,13.384517
Michelangelo,52.44702,13.40178
Pizza Pazza,52.45994,13.38442
Ristorante Pizzeria Santa Maria,52.45724,13.38374
Restaurant Split,52.44651,13.40215
Karma Restaurant Berlin,52.44739,13.39689
Gelato Artista,52.455682,13.385723
NORMA,52.45818,13.38257
Asia Food,52.45467,13.38455
Döneria,52.458,13.38394
Lase Lounge,52.45909,13.38472
Gourmet Meyman,52.45841,13.38457
Marti Fischrestaurant,52.455099,13.38505
La Piccola Cantina,52.44766,13.38906
The Burger Bar,52.454944,13.384762
Sempre,52.44738,13.39274
Cafe am Berg,52.44766,13.38906
Kinh Bac,52.45467,13.38455
Bistro Taka,52.45486,13.38379
Pier 13,52.45467,13.38455
Diamond Tempelhof,52.45602,13.38362
Taste Hellas,52.45662,13.38361
Caffe Vero,52.44798,13.3891
Weltmusik-Rahmati,52.4597,13.38241
Ege Gemusekebab,52.45909,13.38472
Bruno,52.45859,13.37827
Tonsai,52.4594,13.38197
Cookoon,52.45517,13.41889
Hamdibaba Alt-Tempelhof,52.4653,13.38588
Bistro Bar,52.46025,13.41794
Trattoria Geppetto,52.46249,13.41634
Balli Döner,52.465947,13.385266
Balli Burger,52.46639,13.386
Romeo's Insel,52.45816,13.37636
Imbiss am Park,52.46383,13.38526
Namaste Italia,52.46286,13.3793
La Sambo,52.46502,13.38316
Pizza Stern Berlin,52.46419,13.40037
Tower of Siam,52.42268,13.53979
Gaststatte Ebel,52.4214,13.53909
Akis Grillhaus,52.4207,13.53909
Atthymayaa,52.42233,13.53776
Restaurant Croatia,52.41923,13.54414
China Haus,52.41922,13.53816
Kroatisches Restaurant,52.41923,13.54414
Rangla Punjab,52.42007,13.5387
Schulz,52.4211,13.53901
Geco Tapas Bar,52.41894,13.54599
Rosticceria San Leone,52.43755,13.55496
Gelateria Giulia,52.43755,13.55496
Haushaltsauflösungen,52.41377,13.54849
Family Inn,52.41428,13.53773
Il Porto,52.41458,13.53164
Delphi,52.41735,13.5297
Da Gatto Nero,52.41735,13.5297
Herrmanns Eck,52.43602,13.55507
Solti Restaurant,52.54127,13.20019
Die Wampe,52.54222,13.20359
Kümes Chickenhouse,52.5472,13.20144
Steakhaus Plancha II,52.54169,13.19948
Restaurant Mehek,52.5464,13.20291
"Toleranz Café, Bistro und Imbiss",52.54734,13.20133
Omonia Treff,52.54449,13.2043
Falken Backerei & Cafe,52.546039,13.191636
Pizza Max,52.54201,13.20265
La Perla,52.54571,13.20085
Pescara,52.54435,13.20397
Il Vagabondo,52.54739,13.19682
Tek Liman,52.54513,13.19967
Grillstation Conti,52.54199,13.20551
Futu Sushi,52.54571,13.20085
Zitadellen Schänke,52.54047,13.21226
The Pizza Club,52.53764,13.18643
The Orient House,52.53812,13.2024
Lebuffet,52.53705,13.20226
Sy Restaurant,52.5379,13.20669
Charlotte,52.53722,13.20228
Ozge Grill,52.53746,13.18725
TeeKult Berlin,52.53991,13.20597
Cafe Lutetia,52.53695,13.20182
Steakhouse Plancha,52.53807,13.18565
Satt und Selig,52.53822,13.20443
Millefiori,52.53805,13.20685
Yummy,52.53792,13.20239
Fadice Bar,52.53859,13.20611
Gaststätte Spandauer Bock,52.53783,13.2032
Dalmacija-Grill,52.53656,13.19144
Natureis,52.53868,13.20724
Soy,52.53805,13.20685
Fisch Frank,52.53645,13.20417
Sultan Sofrasi,52.54622,13.19048
Restaurant 28 Spandau Berlin,52.53827,13.20316
Falken-Eck,52.54762,13.18521
Zur Spitze,52.53657,13.18998
Döner 99,52.53812,13.2024
MR.Croissant Spandau,52.53676,13.20239
Dioklecijan Split,52.55164,13.18443
Pho & More,52.53773,13.20227
Holsteiner Raucherkate,52.53716,13.20346
Eli Eis Eismanufaktur,52.53735,13.20317
Restaurant/Bar Meilenstein,52.5397,13.20601
Restaurant Alt-Spandau,52.53819,13.20225
Macao,52.53835,13.20723
Mila,52.538625,13.206035
Weinstuben am Kolk,52.53983,13.20654
BURGER KING,52.53749,13.20341
Waffelzimmer Spandau,52.53804,13.20295
Little Roti,52.53827,13.20316
Zaim Falafel,52.53801,13.20213
Huyen Quang,52.53661,13.20522
La Bottega,52.53661,13.20473
Trattoria Risposo,52.53873,13.20478
Minaki Sushi&Asia Food,52.53735,13.18775
Victoria Celtic Pub,52.53851,13.20271
Altstadt Cafe,52.53799,13.20505
Grillhaus Anatolien,52.53884,13.19968
Pizzeria Isola Verde,52.53808,13.20651
Prima Luna,52.53793,13.20293
My Ha,52.53896,13.20605
Mephisto,52.53896,13.20605
Sankt Nikolai Café,52.53876,13.20556
Pizza Hot & Fresh,52.53773,13.20227
Ruspina II,52.53873,13.20478
Die Leckerei,52.53691,13.18914
Gut und Böse Café,52.55034,13.18506
Altstadt Spandau la Buggatta,52.53603,13.20441
Phuong Dong,52.53661,13.20522
Diyar Simit Evi,52.53887,13.20615
Hasır Spandau,52.53854,13.20682
Trattoria Battista,52.5386,13.20657
Altstadtcafe Spandau,52.53799,13.20505
Kaffee 26,52.53819,13.20309
Beverly Hills Café,52.53913,13.20576
Cubi,52.538577,13.206705
Mangal 24,52.53701,13.20322
Pizza Piccolo Mondo Berlin,52.53764,13.18643
Hai´S Hanoi Bistro,52.53735,13.18775
Fa. Fam,52.53735,13.18775
Ye-Mc,52.53783,13.2032
Ts Homemade Burger,52.53933,13.20523
SUBWAY,52.54272,13.5424
Nordsee,52.54356,13.54238
Eiscafe Promenade,52.54356,13.54238
Eiscafe Promenade,52.544101,13.546136
Syrtaki,52.54835,13.54777
Cocos,52.54289,13.54383
Diego’S Damn Near Delicious Diner,52.54212,13.5439
Ollis Späti,52.5404,13.54672
Haiky,52.54329,13.54351
Cafè Fuffzn,52.54329,13.54351
Grillo Imbiss,52.543374,13.547566
Bok and Cocos Marzahn,52.54363,13.54328
Ciao Bella Eastgate,52.54329,13.54351
Immergrün,52.54276,13.54422
Van Lang Restaurant,52.54545,13.55308
La Gondola Eiscafé,52.54492,13.54955
BURGER KING,52.54272,13.5424
Mumbai,52.54329,13.54351
Esswirtschaft,52.54498,13.55086
Natürlich Essen Berlin-Brandenburg,52.55353,13.53962
Landhaus Marzahner Krug,52.54346,13.56119
Zur Kleinen Pause,52.5458,13.53717
Burgerme,52.53428,13.55088
BB-Tea For You...,52.533962,13.55088
Marzano,52.55611,13.55849
Sushi For You,52.53427,13.55154
Cafe 4 Landen,52.53545,13.55643
Eiskristal,52.55524,13.55992
Calypso,52.53459,13.56195
Akis Cafe und Bar,52.54987,13.56338
Bistro Castello,52.53671,13.56362
Kokoro,52.53459,13.56195
Restaurant la Plata,52.53428,13.55088
Doy Doy,52.53437,13.55261
Restaurant-Automatencasino,52.55524,13.55992
Grüne Geiß,52.5345,13.55131
Sakura Garten,52.54214,13.56314
Happy Burger Marzahn,52.55775,13.55446
Ari's Diner,52.53437,13.55261
Cafe Krumelkeks,52.53478,13.55169
Café Gorodok - Russische Spezialitäten,52.54987,13.56338
Madi - Zelt der Sinne,52.575315,13.293836
BURGER KING,52.57848,13.2978
Dubrovnik,52.57698,13.29336
Kimiko-Sushi.De,52.57924,13.30136
Waffelzauber,52.58365,13.28643
Borsig-B,52.58364,13.28737
Burgercity Scharnweberstraße,52.56775,13.31133
Restaurant Aventuras,52.5807,13.3024
Toscana,52.56798,13.31258
Restaurant Dalmacija,52.57235,13.30842
SV Reinickendorf 1896 E. V.,52.5715,13.28513
Atma - Indische Küche,52.58339,13.30135
Café Casino im Tegel-Forum,52.57914,13.3086
Makedonija Grill,52.5837,13.3009
Burgerzimmer XIII,52.56775,13.31133
Asado,52.56821,13.31019
Zadar Restaurant,52.5837,13.3009
Trattoria Monticchiello,52.58276,13.2901
Cafe Caliente,52.56775,13.31133
Café Titanic,52.57155,13.30894
L'Acordo,52.58311,13.30049
Wilde Maus Berlin,52.5831,13.29762
Polo' S,52.5809,13.3036
SUBWAY,52.58412,13.28739
Café Animor,52.58394,13.28675
McDonald's,52.58394,13.28675
Doner Factory,52.58394,13.28675
Bistro Zam Zam,52.57923,13.31714
Zum Krug,52.57098,13.31553
Asador,52.58668,13.2852
Thai Nippon Bar,52.58394,13.28675
Mexico City / la Rosa Quattro,52.58394,13.28675
Holiday Land Ab-Last Minute Holiday,52.58394,13.28675
Pizza-Express,52.587,13.28525
New Delhi Indian Restaurant Berlin,52.58394,13.28675
Imbiss-König,52.5701,13.31296
Pizza Azuri,52.56782,13.31283
I-Ke-Su,52.58394,13.28675
Zum Feuchten Grafen,52.56993,13.31387
Segafredo,52.585366,13.286524
Don Giuseppe,52.5873,13.28566
Zur Hütte,52.58702,13.30549
Dicke Paula,52.58668,13.2852
Fantasia del Gelato Tegel,52.584566,13.286112
Seeteufel,52.58394,13.28675
Delishes Pfannkuchen Cafe,52.58721,13.28574
Orio Falafel,52.58467,13.286006
Grillkönig,52.57119,13.31285
Backe Backe Pizza,52.587,13.28525
Trattoria da Ciro,52.58402,13.30265
Ristorante Pianoforte,52.58721,13.28574
Ziegenkaserei & Wiesencafe Karolinenhof,52.56933,13.3195
Restaurant Split,52.58637,13.28729
Viet Express,52.58394,13.28675
Dos Pescados,52.58394,13.28675
Ganges Eichborndamm 80,52.57529,13.31486
Ristorante Pizzeria Casamaßima,52.56705,13.31496
Asia Snack,52.58394,13.28675
Ristorante Giannini,52.58394,13.28675
Grill Imbiss Stube,52.57501,13.31437
Asiagourmet,52.585871,13.286938
Rio Falafel,52.58394,13.28675
Stella del Köp,52.45598,13.55104
Amaranth,52.45737,13.54012
P&R Personal -,52.4604,13.54624
Der Waldkater,52.4604,13.54624
Crepes Fez,52.460876,13.548617
Finnhutten am Badesee,52.46026,13.54013
Alfons Im FEZ,52.46091,13.5489
Fritten Fritze,52.46095,13.54887
Anna Kim,52.46002,13.53597
Miss Sophie's Planet,52.45987,13.52449
Burgerme,52.45955,13.52443
Glashaus,52.45319,13.56875
Sportcasino abc 08,52.44323,13.55302
Yezda's Diner,52.45421,13.56839
Masala,52.45993,13.52966
Manifattura del Gusto,52.45998,13.52914
Villino Trattoria,52.44628,13.56228
Döner & Asia Altintop,52.45889,13.52593
Gaststaette zum Hauptmann von Coepenick,52.44566,13.56314
Jinnah House,52.44628,13.56228
Mahlzeit,52.45889,13.52593
Gemüse Kebap,52.45885,13.52675
Kyoto - Sushi & More,52.51285,13.58878
Bharat,52.52174,13.59088
Fisch- U. Meeresspezialitäten,52.52144,13.58712
Eiscafe Mandarino,52.5208,13.59066
Paparazzi 63,52.52164,13.59165
Asia Snack,52.52144,13.58712
Klabautermann,52.520394,13.587841
Gasthaus zum Ulrich,52.50576,13.58827
Zur S-Bahn Kaulsdorf,52.51245,13.58793
Nante Kaulsdorf,52.52086,13.59132
Mr. Hung,52.52114,13.58985
Mac's Bistro,52.52144,13.58712
McKebab,52.51535,13.58247
Flamingo-Bier,52.523339,13.588293
BURGER KING,52.5054,13.60707
Domino's Pizza,52.51983,13.61681
Trattoria Pane E Vino,52.52001,13.61758
Cafe Nr. 30,52.517,13.61535
Hallo Pizza!,52.51983,13.61681
Herkules II,52.51311,13.612
Mahlsdorfer Wappen,52.51182,13.61196
Daddys Eiscafe,52.5093,13.61342
Asia Restaurant Family,52.50506,13.58205
Döner Haus,52.50469,13.58875
La Stalla,52.50641,13.61247
Amigos-Steakhaus,52.5031,13.5848
Thai Sushi,52.51383,13.61287
Vietnam Today,52.51284,13.61205
Bierstube Feldrain,52.52769,13.58785
Olympia Eck,52.51191,13.24077
Beef Grill Club,52.51599,13.24791
Stadionterrassen,52.51177,13.23929
Sommerbad Olympiastadion Snackpoint,52.515952,13.239036
Würstl - Stand,52.50792,13.25837
Cafe K,52.50985,13.25531
Rafih,52.507389,13.257128
Tiroler Stuben Berlin,52.50618,13.22822
Berliner Waldbuehne,52.51318,13.22989
Rasas (Westend),52.51224,13.26399
Westend Pinte,52.51156,13.26928
Restaurant Mahanakhon,52.51078,13.2706
Reitercasino Pichelsberg,52.51098,13.22977
Amplio,52.51139,13.26956
Bistro,52.51078,13.2706
Tutti Gusti,52.50884,13.26811
Restaurant Marron,52.51031,13.26813
M.Looi Sushi Bar,52.51149,13.26837
Pichelsberger Krug,52.50942,13.22902
Cafe Thiel,52.51149,13.26837
La Victoria,52.51078,13.2706
Hofgarten,52.39542,13.44284
Inh Esthea Wo,52.40129,13.45589
Medoc,52.39903,13.44158
Edelweiß,52.39876,13.44213
Center Grill,52.40097,13.44064
Haus Belger - Hotel Restaurant Biergarten,52.39876,13.44213
Trattoria Aversa,52.39903,13.44158
Loni's Gartengrill,52.4025,13.46008
Noel's Bar,52.39941,13.44137
Dieters Stimmungstheke & Herz As Catering,52.40503,13.44299
Inh. Esthea Wolf,52.40753,13.44127
Zum Ponyhof,52.39535,13.42774
Tomasa Landhaus,52.60055,13.30288
Kimiko Berlin,52.60848,13.29394
Do PI sa,52.59957,13.30163
Kalles Späti,52.61379,13.30591
Imbiss Schmeckt,52.59801,13.29804
Tornero,52.59706,13.29605
Pizzeria Ti Amo,52.59929,13.30098
Flamingo,52.61598,13.30705
Stampedo,52.60652,13.31925
Pascha,52.61227,13.31591
Hommous & Khobez Traditional and Authentic Lebanese Food,52.60465,13.32153
Shin Shin,52.61227,13.31591
Ristorante Caruso,52.61184,13.31789
Kaimen,52.61643,13.30687
China Garden,52.61474,13.29983
Anna E Angelo,52.61723,13.30625
China Restaurant Schatzkammer,52.61827,13.30613
Pocoloco,52.61496,13.29947
Restorant Prikazkite -Märchen Restaurant,52.61496,13.29947
Kleen's,52.59156,13.29139
Marian's Imbiss,52.595649,13.290217
Pizza Max,52.61396,13.31606
Ristorante San Giorgio,52.60622,13.31805
Raj Restaurant,52.57678,13.58269
Restaurante Aroma,52.57678,13.58269
Call A Pizza,52.57475,13.57354
Landgasthaus Eiche,52.56347,13.58941
Mehrower Hof,52.57027,13.61609
Zum Brandenburger,52.57479,13.57474
Cafe Lehmsofa,52.57011,13.53692
Pizza Piccante,52.56931,13.53908
Falkenberger Bistro,52.56931,13.53908
Arkaden Bistro,52.56979,13.56687
Pizza Planet,52.56314,13.55407
Pizza Planet Hohenschönhausen 030/99271600,52.56411,13.5509
Bsr Recyclinghof Nordring,52.56202,13.54966
Gartenlaube,52.58335,13.52896
The Sixties Diner,52.4234,13.39578
Kentucky Fried Chicken,52.42685,13.3936
Maximilian,52.42656,13.394
Restaurant Poseidon,52.41973,13.40155
Extra Wurscht,52.42656,13.394
Cancun,52.42553,13.39454
Viet Cocos,52.425886,13.391999
Mustang,52.42608,13.39342
Mmc Steinofen Pizza & Pasta,52.42385,13.39645
Fabulous Route 66 Dine,52.4234,13.39578
KFC,52.426853,13.393633
Restaurant Adlermuhle,52.42461,13.39458
Tribünenhaus Rennbahn Mariendorf,52.42593,13.39246
Call A Pizza,52.41657,13.3996
Tasty Beef,52.41608,13.40644
Nuovo Mario Berlin Sud,52.41705,13.39931
Bistro No.13,52.41614,13.40443
Il Falco,52.41866,13.39918
Lucky-Sushi,52.4184,13.3986
Bistro Taka,52.4184,13.3986
Apne,52.41614,13.40443
Maximilian Imbiss,52.41572,13.40688
Mtm Restaurant,52.41594,13.40073
Berliner Kindl Stuben,52.41615,13.39987
Stall-Casino,52.431138,13.391364
Bistro Ciao Pizza,52.41538,13.40564
Vereinsheim Heimaterde,52.42746,13.41656
Pepito,52.4293,13.38031
My Friends,52.41022,13.40324
Restaurant International,52.42148,13.41465
Rioalba Steak House,52.414,13.3999
Il Ponte,52.42654,13.37381
Meteora,52.41155,13.4025
Il Forno,52.41423,13.4008
Lamira Mexikanisches Steakhaus,52.414,13.3999
Kotti Dang,52.412705,13.395439
Mekong Deli,52.41331,13.40147
Heike's Holzkohlengrill,52.41315,13.40157
China-Haus,52.41331,13.40147
Stella Marina,52.41388,13.40189
Italo-Bistro,52.43166,13.41319
Zur Jägerklause,52.59704,13.45353
Zum Eisernen Gustav,52.60776,13.43454
Burger Savanna,52.59956,13.43216
Restaurant Syrtaki,52.59265,13.45461
Kaffeehaus Blankenburg,52.59294,13.45719
Kantine Kleine Auszeit,52.59339,13.45155
Fu Duo,52.61276,13.43067
Zum Drachen,52.61276,13.43067
Okaze Sushi,52.59997,13.43177
Eisbussi Diele Französisch Buchholz,52.6078,13.4256
67 Sixtyseven,52.59746,13.43028
Eisspatz,52.60427,13.43187
Herkules,52.6073,13.42571
Prime Kebab,52.59346,13.45305
Gaststatte Landhaus Elise,52.63536,13.37734
Kochschule Schildow,52.63738,13.37581
China Perle,52.60732,13.48699
Domino's Pizza,52.60984,13.48043
Fontana di Trevi,52.61793,13.48684
Gaststätte Zwiebeltöpfchen,52.61717,13.48888
Angelos Cocktail Bar & Bistro,52.60766,13.47961
India Haus,52.61717,13.48888
Das Marchenhafte Ribhouse,52.61515,13.48472
das Rosinchen,52.61716,13.4907
La Riva,52.60134,13.51939
Lindenberger Krug,52.60134,13.51939
Da Ilja,52.61655,13.48602
Bilderstübchen,52.60766,13.47961
Zeus,52.61793,13.48684
Bistro Antalya,52.61741,13.49011
Rehwiese,52.42393,13.19847
Call A Pizza,52.43057,13.19517
Pizzeria No. 1,52.43064,13.19363
Le Petit Four Berlin,52.43032,13.19343
Restaurant Fino,52.4302,13.19476
Thai Hang Bistro,52.43064,13.19363
Adria Grill,52.42616,13.20902
Tai Pan,52.42432,13.20591
Speisewerkstatt,52.43084,13.19534
