lat,lon
52.5004761,13.4189519
52.53871128452917,13.408846277021045
52.51902636552151,13.429561362562596
52.4994251,13.4166479
52.533927902035074,13.404771546033777
52.533995,13.3980013
52.53277749999999,13.4237252
52.52254860007056,13.349016623313084
52.4902106,13.3860044
52.49291059999999,13.3800294
52.49710719999999,13.361379
52.49012440000001,13.3880458
52.5057895,13.4121294
52.5325692,13.4234745
52.5230632,13.3583368
52.5328595,13.4209553
52.5344959,13.4165304
52.5102491,13.3799541
52.53302849816972,13.40014627916736
52.503222,13.3662007
52.5300558,13.3842739
52.51209410680064,13.417184344174451
52.5350388,13.4169049
52.5254221,13.4290269
52.4973008,13.3613806
52.5246416,13.4138208
52.50924990669846,13.37970100978669
52.50302174497527,13.415088890877664
52.5343708,13.4058112
52.50193897290694,13.391047288360232
52.5404095,13.4112174
52.52764950259383,13.400837996222302
52.5312128,13.4127069
52.5307021,13.4023004
52.4921043,13.3936627
52.5258247,13.4038859
52.5063091,13.4171521
52.5358944,13.3967998
52.5366387,13.4022051
52.5115059,13.4169483
52.50185,13.35386
52.5129513,13.4172072
52.5020079,13.3650928
52.49212701135838,13.394391535650842
52.4973885,13.419618
52.4972491,13.3622005
52.52631535360692,13.393759968406496
52.5259259,13.38825
52.5237938,13.4091964
52.5295128,13.4021367
52.5287412,13.4018009
52.499591707269744,13.417077682762624
52.5280788,13.3872605
52.50299,13.38859
52.52879,13.39407
52.52485032890104,13.405544419780236
52.52989580000001,13.3684341
52.52355439999999,13.4005345
52.5026859,13.3562157
52.52679045899932,13.408479274123788
52.5064966,13.4082134
52.52847496427177,13.394461747404078
52.5302259,13.3840856
52.5282882,13.3919802
52.53288560000001,13.3984218
52.5276072,13.4081676
52.5273003,13.4056547
52.539772061307765,13.411285786507507
52.531342,13.4127225
52.5351763,13.4072986
52.53250130479327,13.423850561104285
52.52601407098775,13.411483058480062
52.5274014094146,13.408137673016736
52.5294757,13.4039167
52.5271845,13.3993081
52.5342581,13.4049672
52.5300273,13.3834134
52.5238933,13.3519608
52.5376951,13.4084503
52.528687207871805,13.42482335360747
52.5122717,13.4182962
52.5306911,13.3842847
52.51191129999999,13.4171379
52.5231703,13.4092207
52.5272762,13.3987744
52.5313228,13.4116342
52.53687285962759,13.41701445277873
52.49998919999999,13.4073533
52.50701122999866,13.393112483191135
52.498285700664034,13.38538217790999
52.52424725298764,13.399283277399832
52.51336850000001,13.431036
52.52521369999999,13.4061021
52.5216976,13.4049481
52.52355832952749,13.40683685030174
52.5314309,13.3624867
52.5346256,13.406179
52.52907725886125,13.40893395582038
52.53117446073856,13.402212173018816
52.5086018,13.4033065
52.5280443,13.4099983
52.52974381102301,13.400502548444754
52.5364449,13.3765115
52.5228184,13.4095516
52.52000659999999,13.404954
52.53441198306828,13.416226655820267
52.5322276,13.3930809
52.5323523,13.3973485
52.5102491,13.3799541
52.527821,13.4004662
52.52467990421904,13.40214651380219
52.52947318491223,13.401836958757409
52.53092950671216,13.409962194922134
52.514266,13.4210784
52.5407428,13.4061739
52.5295285,13.3848003
52.5080041,13.3928408
52.5273961,13.3981992
52.52397187772237,13.409258666270404
52.5038107,13.3804042
52.5038107,13.3804042
52.51928550268709,13.364887312045054
52.49989540667476,13.373862608005457
52.5352264,13.377693
52.4947539,13.4143468
52.52869177992751,13.416176302324391
52.53743613407588,13.408281499474514
52.500062603651294,13.42411711408703
52.4930738,13.3793401
52.50018432201066,13.424277800000027
52.501579987219465,13.417783779761978
52.4998701288595,13.424004263194496
52.49590641843432,13.405390117195548
52.5348098,13.4195077
52.53454810629165,13.41568157301438
52.5341867,13.4216396
52.49204,13.38767
52.5394,13.4065699
52.5331661,13.4232641
52.5029538,13.3671836
52.53433937278467,13.40826609016386
52.497117353971376,13.362054088845298
52.53666234941698,13.41880585700902
52.4997045,13.4170335
52.5325232,13.4096859
52.53740999999999,13.41181
52.50109255157068,13.411966884060789
52.5029538,13.3671836
52.49522927359323,13.384312783170556
52.50057409999999,13.4225198
52.49240103039188,13.378391985564388
52.5033064,13.409112300000023
52.50301779999999,13.4100016
52.50093390000001,13.4186987
52.5383347,13.408978
52.4920145,13.3938903
52.53481789549868,13.418857423311792
52.50700379103972,13.3932614590103
52.5366696,13.4108807
52.5294179,13.4000347
52.53126551033871,13.40291421123817
52.5033064,13.4091123
52.52939139999999,13.4076279
52.5123151,13.4167629
52.5307021,13.4023004
52.5376939,13.4077236
52.52640873826283,13.398569722683622
52.500565493273534,13.417442960241104
52.5251392,13.4211115
52.54054694945006,13.405166239251423
52.53635719217795,13.41977746873141
52.536536,13.400759
52.535237,13.3975343
52.52860156318629,13.3934536106567
52.5034809959901,13.362460969177112
52.50087449999999,13.4192135
52.51265623800703,13.402922865605952
52.4904993,13.3901334
52.53903659999998,13.409143700000012
52.5115758,13.4165275
52.52865349523008,13.411356136938425
52.5001055,13.4178492
52.5265902,13.3868778
52.5358917,13.4162625
52.5134234,13.4181172
52.5118344,13.4134833
52.53019931058914,13.383765637415303
52.5290334,13.3846772
52.5323728,13.3812135
52.51971747719034,13.415936597520494
52.5201646,13.3913112
52.51158751982628,13.416926842325902
52.508671,13.3753261
52.5300558,13.3842739
52.52628499999999,13.4109594
52.52640873826283,13.398569722683622
52.5259259,13.38825
52.52243060340517,13.386233377523824
52.52756239232951,13.3870843374352
52.5116365,13.4171036
52.5275297,13.3981443
52.532829205434375,13.395768525794836
52.5123151,13.4167629
52.50911563386791,13.374227434253475
52.5199169,13.4040187
52.50895057981979,13.37713306296172
52.52182999999999,13.40174
52.5064966,13.4082134
52.5073228,13.3878867
52.51263669999999,13.3896904
52.5238316,13.3985704
52.51226659611019,13.390251283808636
52.509409528999086,13.387916692065224
52.51580522932664,13.38987548836371
52.5082174,13.3769992
52.5307021,13.4023004
52.53302849816972,13.40014627916736
52.51971747719034,13.415936597520494
52.53019931058914,13.383765637415303
52.5232743,13.3884602
52.5106200356328,13.379610784424187
52.52879,13.39407
52.527281088490106,13.39881999755326
