Name,lat,lon,Address
Pho Hoi an BBQ,52.3986,13.24645,Potsdamer Straße 12A 14513 Teltow
Diekmann,52.40235,13.26044,Alte Potsdamer Straße 5 14513 Teltow
Curry Imbiss,52.39645,13.23557,Oderstraße 80A 14513 Teltow
Hongkong Bistro,52.39873,13.24804,Potsdamer Straße 17 14513 Teltow
Burgerme,52.40145,13.26324,Bäckerstraße 4 14513 Teltow
Tele Pizza,52.40551,13.23481,Zehlendorfer Damm 120 14532 Kleinmachnow
Restaurant Athos Gastronomie,52.40583,13.23452,Zehlendorfer Damm 121 14532 Kleinmachnow
Pizza Jack,52.40108,13.26745,Berliner Straße 10 14513 Teltow
Lee Su,52.40551,13.23481,Zehlendorfer Damm 120 14532 Kleinmachnow
Mac's Kebap Bistro,52.40583,13.23452,Zehlendorfer Damm 121 14532 Kleinmachnow
Pizza Boss,52.40091,13.2649,Potsdamer Straße 87 14513 Teltow
Unami,52.40434,13.25585,Oderstraße 20 14513 Teltow
Buena Vista Restaurant,52.39933,13.23088,Zehlendorfer Damm 190 14532 Kleinmachnow
Restaurant Bofflamott,52.40271,13.26419,Marktplatz 2 14513 Teltow
Eisbuben,52.40583,13.23452,Zehlendorfer Damm 121 14532 Kleinmachnow
Kleinmachnower Grillhaus,52.40551,13.23481,Zehlendorfer Damm 120 14532 Kleinmachnow
Inos Griechische Feinkost,52.40367,13.25243,Oderstraße 29 14513 Teltow
Restaurant Hellas,52.386235,13.263543,Ruhlsdorfer Straße 89 14513 Teltow
Kalidasa,52.40145,13.26324,Bäckerstraße 4 14513 Teltow
Dolci,52.39311,13.27086,KanadaAllee 10 14513 Teltow
Café am Neuen See,52.510275,13.344448,Klingelhöferstraße 2 Tiergarten 10785 Berlin
Keyfi Sefa,52.51849,13.34141,Altonaer Straße 20 Hansaviertel 10557 Berlin
Art Canteen,52.51822,13.34641,Hanseatenweg 10 Hansaviertel 10557 Berlin
Weinwirtschaft in der Akademie der Künste,52.51822,13.34641,Hanseatenweg 10 Hansaviertel 10557 Berlin
Hansa-Kebab & Grillhaus,52.5188,13.34198,Altonaer Straße 18 Hansaviertel 10557 Berlin
Schleusenkrug,52.51145,13.335195,MüllerBreslauStraße 14B Charlottenburg 10623 Berlin
Curry 36,52.50804,13.33331,Hardenbergplatz 9 Charlottenburg 10623 Berlin
Hugos Restaurant,52.50696,13.3455,Budapester Straße 2 Tiergarten 10787 Berlin
Eisbox,52.52218,13.33619,Elberfelder Straße 27 Moabit 10555 Berlin
Buchkantine,52.52141,13.33799,Dortmunder Straße 1 Moabit 10555 Berlin
Da Ponte,52.522,13.34893,Helgoländer Ufer 7 Moabit 10557 Berlin
Carl & Sophie Spree Restaurant,52.52305,13.34606,AltMoabit 99 Moabit 10559 Berlin
Pho - Noodlebar (am Zoo),52.50628,13.33338,Hardenbergplatz 2 Charlottenburg 10623 Berlin
Waldschanke Zoo Berlin,52.50682,13.33419,Hardenbergplatz 8 Charlottenburg 10623 Berlin
Blend Restaurant,52.50606,13.3439,Budapester Straße 25 Tiergarten 10787 Berlin
Spreegold Store im Bikini Berlin,52.50558,13.33502,Budapester Straße 50 Charlottenburg 10787 Berlin
Roca,52.50562,13.33286,Hardenbergstraße 28 Charlottenburg 10623 Berlin
Atlantis,52.50837,13.34884,Stülerstraße 6 Tiergarten 10787 Berlin
Ergun's Fischbude,52.52006,13.35778,Stadtbahnbogen Moabit 10557 Berlin
BURGER KING,52.51401,13.33749,Straße des 17 Juni 100 Hansaviertel 10557 Berlin
Jim Block Bikini,52.50558,13.33793,Budapester Straße Charlottenburg 10787 Berlin
Angkor Wat,52.52041,13.35604,Paulstraße 22 Moabit 10557 Berlin
Giraffe,52.51475,13.33877,Klopstockstraße 2 Hansaviertel 10557 Berlin
Lir Irish Bar,52.52022,13.34433,Flensburger Straße 7 Hansaviertel 10557 Berlin
Promo,52.52205,13.33629,Dortmunder Straße 8 Moabit 10555 Berlin
5   Cinco by Paco Perez,52.50976,13.34605,Drakestraße 1 Tiergarten 10787 Berlin
Ristorante la Sardegna,52.50655,13.34633,Budapester Straße 11 Tiergarten 10787 Berlin
Ristorante Don Giovanni,52.52306,13.35979,AltMoabit 129 Moabit 10557 Berlin
Cafe Ella,52.52316,13.33589,Elberfelder Straße 9 Moabit 10555 Berlin
Zwolf.Uhr.Mittags,52.5228,13.34914,Kirchstraße 17 Moabit 10557 Berlin
Meckatzer Bellevue,52.52023,13.34418,Flensburger Straße 9 Hansaviertel 10557 Berlin
Taverna Phaestos,52.52292,13.33424,Jagowstraße 16 Moabit 10555 Berlin
Neumann's,52.52321,13.35854,AltMoabit 126 Moabit 10557 Berlin
Neretva Grill,52.5205,13.33355,Agricolastraße 26 Moabit 10555 Berlin
Kochbar Berlin,52.51929,13.35566,JoachimKarnatzAllee 47 Moabit 10557 Berlin
Master Wok's Asia Imbiss,52.52243,13.33419,Jagowstraße 13 Moabit 10555 Berlin
Pizzateufelchen,52.52022,13.34433,Flensburger Straße Hansaviertel 10557 Berlin
Trestanze,52.52169,13.33633,Dortmunder Straße 9 Moabit 10555 Berlin
Mokka,52.52169,13.33633,Dortmunder Straße 9 Moabit 10555 Berlin
Ragazzo di Strada,52.52261,13.33421,Jagowstraße 14 Moabit 10555 Berlin
Spree-Kantine,52.52288,13.34867,Kirchstraße 7 Moabit 10557 Berlin
Om,52.52262,13.34907,Kirchstraße 16 Moabit 10557 Berlin
Zoo Restaurant,52.50558,13.33952,Budapester Straße 34 Tiergarten 10787 Berlin
Chay Village,52.508863,13.350424,Rauchstraße 40 Tiergarten 10781 Berlin
Catering's Best by Intercontinental Berlin,52.50696,13.3455,Budapester Straße 2 Tiergarten 10787 Berlin
Bibimix,52.50558,13.33793,Budapester Straße Charlottenburg 10787 Berlin
Risa Chicken,52.50628,13.33338,Hardenbergplatz 2 Charlottenburg 10623 Berlin
L.A. Cafe,52.50696,13.3455,Budapester Straße 2 Tiergarten 10787 Berlin
Kuk Kantine im Ernst-Reuter-Haus,52.51401,13.33311,Straße des 17 Juni 112 Charlottenburg 10623 Berlin
Kantini,52.505577,13.337503,Charlottenburg 10787 Berlin
Bagyard,52.50558,13.33502,Budapester Straße 50 Charlottenburg 10787 Berlin
Villa Culinaria,52.50558,13.33502,Budapester Straße 50 Charlottenburg 10787 Berlin
Copper & Flint,52.50558,13.33502,Budapester Straße 50 Charlottenburg 10787 Berlin
Toast the City,52.50628,13.33338,Hardenbergplatz 2 Charlottenburg 10623 Berlin
Kantine im Felleshus,52.50855,13.35062,Rauchstraße 1 Tiergarten 10787 Berlin
Asiagourmet,52.50718,13.3328,Hardenbergplatz 1 Charlottenburg 10623 Berlin
Felleshus,52.508546,13.350637,Rauchstraße 1 Tiergarten 13587 Berlin
Cuccis,52.50682,13.33419,Hardenbergplatz 8 Charlottenburg 10623 Berlin
Le Bouveret,52.50606,13.3439,Budapester Straße 25 Tiergarten 10787 Berlin
Marlene Bar,52.50696,13.3455,Budapester Straße 2 Tiergarten 10787 Berlin
Kafe Brel Savigny Platz,52.50626,13.34452,Budapester Straße Tiergarten 10787 Berlin
CAA Berlin,52.50695,13.3515,Klingelhöferstraße 7 Tiergarten 10785 Berlin
Zooba,52.50592,13.33395,Hardenbergstraße 29A Charlottenburg 10623 Berlin
Einstein Kaffee,52.50553,13.33562,Budapester Straße 48 Charlottenburg 10787 Berlin
Jim Block Berlin,52.50553,13.33562,Budapester Straße 48 Charlottenburg 10787 Berlin
Chum's Vietnamese Cuisine,52.52333,13.33591,Elberfelder Straße 8 Moabit 10555 Berlin
Trattoria Fidelia,52.519596,13.355759,Lüneburger Straße 390 Moabit 10557 Berlin
Schulers Gastzoonomie,52.50682,13.33419,Hardenbergplatz 8 Charlottenburg 10623 Berlin
Chicano - Real Burritos,52.50547,13.33623,Budapester Straße 46 Charlottenburg 10787 Berlin
Cafe Francesco,52.50632,13.3452,Budapester Straße Tiergarten 10787 Berlin
Ellipse Lounge,52.50556,13.35498,Lützowufer 15 Tiergarten 10785 Berlin
White Chocolate Cafe,52.507897,13.344379,KatharinaHeinrothUfer 1 Tiergarten 10787 Berlin
Casa Matti,52.522,13.34893,Helgoländer Ufer 7 Moabit 10557 Berlin
Cafe Minouche,52.50645,13.34379,Budapester Straße 6 Tiergarten 10787 Berlin
Ja! Niko Ja!,52.5065,13.34608,Budapester Straße 13 Tiergarten 10787 Berlin
Weimarer Dreieck,52.52336,13.33696,Essener Straße 19 Moabit 10555 Berlin
Eisteufelchen,52.5202,13.3446,Flensburger Straße 5 Hansaviertel 10557 Berlin
Bistro Bonjour,52.52021,13.34748,Bartningallee 18 Hansaviertel 10557 Berlin
Teigmeister,52.52132,13.33446,Levetzowstraße Moabit 10555 Berlin
Cafeteria Arche Noah im Franziskus Krankenhaus,52.50632,13.3452,Budapester Straße 15 Tiergarten 10787 Berlin
Oslo Kaffebar Embassies,52.50855,13.35062,Rauchstraße 1 Tiergarten 10787 Berlin
Cornelius Schuler,52.50558,13.33952,Budapester Straße 34 Tiergarten 10787 Berlin
Starbucks,52.50808,13.33335,Hardenbergplatz 11 Charlottenburg 10623 Berlin
Café Paci,52.52313,13.34927,Kirchstraße 19 Moabit 10557 Berlin
Bistro Avci Döner,52.50816,13.3334,Hardenbergplatz Charlottenburg 10623 Berlin
Buoni,52.50562,13.33286,Hardenbergstraße 28 Charlottenburg 10623 Berlin
Meißner's Probierstube,52.52345,13.33788,Bochumer Straße 6 Moabit 10555 Berlin
Cafe Einstein Stammhaus,52.50205,13.35471,Kurfürstenstraße 58 Tiergarten 10785 Berlin
L'Osteria,52.50544,13.33879,Budapester Straße 38 Charlottenburg 10787 Berlin
Zollpackhof,52.52125,13.36675,AltMoabit 144 Moabit 10557 Berlin
Paris Moskau,52.522567,13.364445,AltMoabit 141 Moabit 10557 Berlin
Duke,52.50181,13.3382,Nürnberger Straße 50 Schöneberg 10789 Berlin
Colette,52.50117,13.33957,Passauer Straße 5 Schöneberg 10789 Berlin
Kowski - Prost und Mahlzeit,52.52791,13.34159,Wilhelmshavener Straße 4 Moabit 10551 Berlin
Quasimodo,52.50562,13.32899,Kantstraße 12 Charlottenburg 10623 Berlin
Eventlocation Talk About Race,52.51965,13.32717,Franklinstraße 8 Charlottenburg 10587 Berlin
Weltwirtschaft am HKW,52.51853,13.36458,JohnFosterDullesAllee 10 Tiergarten 10557 Berlin
Kin Dee,52.50352,13.36249,Lützowstraße 81 Tiergarten 10785 Berlin
Der Everest Restaurant,52.52645,13.34938,Turmstraße 17 Moabit 10559 Berlin
G Wie Goulasch,52.48846,13.39062,Chamissoplatz 1 Kreuzberg 10965 Berlin
Sarod's,52.48788,13.39467,Friesenstraße 22 Kreuzberg 10965 Berlin
Bom Aus Portugal,52.48776,13.39425,Friesenstraße 7 Kreuzberg 10965 Berlin
Austria,52.48877,13.39663,Bergmannstraße 30 Kreuzberg 10961 Berlin
Fermento Wine,52.48773,13.39467,Friesenstraße 21 Kreuzberg 10965 Berlin
Veggie & Vega - Restaurant,52.48884,13.39524,Bergmannstraße 27 Kreuzberg 10961 Berlin
Peter Schlemihl,52.48763,13.39083,WillibaldAlexisStraße 25 Kreuzberg 10965 Berlin
Pas Normal Cafe Bistrot,52.48867,13.39468,Friesenstraße 26 Kreuzberg 10965 Berlin
Call A Pizza,52.48835,13.39476,Arndtstraße 6 Kreuzberg 10965 Berlin
Heidelberger Krug,52.48864,13.39184,Arndtstraße 15 Kreuzberg 10965 Berlin
Golightly Coffee Bar,52.48788,13.39467,Friesenstraße 22 Kreuzberg 10965 Berlin
Taverna Dimokritos,52.48852,13.39301,Arndtstraße 12 Kreuzberg 10965 Berlin
Café Goldfries,52.48556,13.3942,Friesenstraße 15 Kreuzberg 10965 Berlin
Rekorder Galerie Cafe,52.48799,13.39049,Chamissoplatz 4 Kreuzberg 10965 Berlin
Hot Pot Soup,52.48791,13.39425,Friesenstraße 6 Kreuzberg 10965 Berlin
Castel Montecroce,52.48605,13.39424,Friesenstraße 14 Kreuzberg 10965 Berlin
Felix Austria,52.48885,13.39504,Bergmannstraße 26 Kreuzberg 10961 Berlin
Momo,52.48867,13.39468,Friesenstraße 26 Kreuzberg 10965 Berlin
Kraut & Ruben,52.48846,13.39062,Chamissoplatz 1 Kreuzberg 10965 Berlin
Bierpause,52.48718,13.39559,WillibaldAlexisStraße 40 Kreuzberg 10965 Berlin
Fratelli la Bionda,52.48874,13.39735,Bergmannstraße 31 Kreuzberg 10961 Berlin
Pastarium Berlin,52.48757,13.39137,WillibaldAlexisStraße 27 Kreuzberg 10965 Berlin
Neuer Bergmann,52.48884,13.39524,Bergmannstraße 27 Kreuzberg 10961 Berlin
Tre Xanh,52.48746,13.39659,Heimstraße 8 Kreuzberg 10965 Berlin
Cha for Tee,52.48688,13.39466,Friesenstraße 18 Kreuzberg 10965 Berlin
Kreuzberg Kocht,52.48815,13.39053,Chamissoplatz Kreuzberg 10965 Berlin
Cafe Strauss,52.48868,13.40121,Bergmannstraße 42 Kreuzberg 10961 Berlin
Agra,52.4863,13.39424,Friesenstraße 13 Kreuzberg 10965 Berlin
Barfers Wellfood,52.48857,13.39679,Heimstraße 2 Kreuzberg 10965 Berlin
Brauhaus Sudstern,52.48842,13.41048,Hasenheide 69 Neukölln 10967 Berlin
Curry 36,52.49346,13.38767,Mehringdamm 36 Kreuzberg 10961 Berlin
Rauschgold,52.49098,13.38645,Mehringdamm 62 Kreuzberg 10961 Berlin
Melitta Sundstrom,52.49083,13.38723,Mehringdamm 61 Kreuzberg 10961 Berlin
Vanille & Marille Eismanufaktur,52.49148,13.38633,Hagelberger Straße 1 Kreuzberg 10965 Berlin
Atlantic,52.48983,13.38984,Bergmannstraße 100 Kreuzberg 10961 Berlin
Maly Ksiaze,52.48808,13.40758,Lilienthalstraße 6 Kreuzberg 10965 Berlin
Loblich,52.48892,13.41105,Hasenheide 49 Kreuzberg 10967 Berlin
Hako Ramen,52.48944,13.39046,Bergmannstraße 11 Kreuzberg 10961 Berlin
Hinterland,52.49033,13.40211,Gneisenaustraße 67 Kreuzberg 10961 Berlin
Durbar Restaurant,52.48485,13.38306,Dudenstraße 15 Tempelhof 10965 Berlin
Cocoro,52.49082,13.38639,Mehringdamm 64 Kreuzberg 10961 Berlin
Kiez Keb Up,52.48969,13.388776,Bergmannstraße Kreuzberg 10961 Berlin
Nuova Roma Berlin,52.49228,13.38927,Gneisenaustraße 6 Kreuzberg 10961 Berlin
What A Treat Berlin,52.49204,13.39361,Gneisenaustraße 94 Kreuzberg 10961 Berlin
Maselli,52.49169,13.39095,Nostitzstraße 49 Kreuzberg 10961 Berlin
Huong Que,52.48962,13.39129,Bergmannstraße 96 Kreuzberg 10961 Berlin
Cavaclub,52.4894,13.39458,Marheinekeplatz 15 Kreuzberg 10961 Berlin
Cabana Coffee Roasters,52.49274,13.395,Zossener Straße 44 Kreuzberg 10961 Berlin
Antillo,52.48944,13.39658,Marheinekeplatz 3 Kreuzberg 10961 Berlin
Kinnaree,52.4886,13.40703,Südstern 14 Kreuzberg 10961 Berlin
Phantasia Restaurant,52.49235,13.38703,Mehringdamm 44 Kreuzberg 10961 Berlin
India,52.48983,13.38984,Bergmannstraße 100 Kreuzberg 10961 Berlin
Kochi,52.48935,13.3932,Bergmannstraße 89 Kreuzberg 10961 Berlin
Rubens Coffee Lounge,52.49058,13.38714,Mehringdamm 65 Kreuzberg 10961 Berlin
Amici Amici,52.49264,13.38717,Mehringdamm 40 Kreuzberg 10961 Berlin
Die Legende von Paula & Ben,52.48988,13.40435,Gneisenaustraße 58 Kreuzberg 10961 Berlin
Madang,52.4921,13.39018,Gneisenaustraße 8 Kreuzberg 10961 Berlin
Arman,52.49199,13.38771,Mehringdamm 45 Kreuzberg 10961 Berlin
Good Morning Vietnam Vegan,52.4899,13.38936,Bergmannstraße 102 Kreuzberg 10961 Berlin
Yummy Kitchen Berlin,52.49213,13.3944,Zossener Straße 13 Kreuzberg 10961 Berlin
Pagode Thai Kitchen,52.48932,13.39344,Bergmannstraße 88 Kreuzberg 10961 Berlin
Superhuhn Gemuesekebap,52.4897,13.38879,Bergmannstraße 5 Kreuzberg 10961 Berlin
Junction Bar,52.49149,13.39323,Gneisenaustraße 18 Kreuzberg 10961 Berlin
Seerose,52.48966,13.40774,Körtestraße 38 Kreuzberg 10967 Berlin
Piechas,52.4894,13.39458,Marheinekeplatz 15 Kreuzberg 10961 Berlin
Kreuzberger Himmel,52.49285,13.38636,Yorckstraße 89 Kreuzberg 10965 Berlin
Les Epicuriens,52.4894,13.39458,Marheinekeplatz 15 Kreuzberg 10961 Berlin
Yorck's Kebap Allin,52.49281,13.38656,Yorckstraße 89A Kreuzberg 10965 Berlin
Guru,52.49007,13.40861,Körtestraße 30 Kreuzberg 10967 Berlin
Milagro,52.4894,13.39077,Bergmannstraße 12 Kreuzberg 10961 Berlin
Steakhaus Angus,52.49008,13.38355,Kreuzbergstraße 11 Kreuzberg 10965 Berlin
Blarney Irish Pub,52.4895,13.38549,Methfesselstraße 4 Kreuzberg 10965 Berlin
Bistro Nazar,52.484102,13.385228,ManfredvonRichthofenStraße 1 Tempelhof 12101 Berlin
Osteria No. 1,52.48977,13.38332,Kreuzbergstraße 71 Kreuzberg 10965 Berlin
Mokkabar,52.49198,13.39391,Gneisenaustraße 93 Kreuzberg 10961 Berlin
Chapter One Coffee Berlin,52.48979,13.39583,Mittenwalder Straße 30 Kreuzberg 10961 Berlin
Abirams,52.49226,13.39444,Zossener Straße 12 Kreuzberg 10961 Berlin
Kremer & Bremer Drama,52.49072,13.38719,Mehringdamm 63 Kreuzberg 10961 Berlin
Sushi Cube,52.49081,13.39403,Zossener Straße 18 Kreuzberg 10961 Berlin
Fes - Turkish Bbq,52.48923,13.40872,Hasenheide 58 Kreuzberg 10967 Berlin
Doldenmaedel Braugasthaus,52.48942,13.38598,Mehringdamm 80 Kreuzberg 10965 Berlin
Zyankali Bar,52.49155,13.39297,Gneisenaustraße 17 Kreuzberg 10961 Berlin
Tutti Island,52.49094,13.39407,Zossener Straße 17 Kreuzberg 10961 Berlin
Veganz,52.4894,13.39458,Marheinekeplatz 15 Kreuzberg 10961 Berlin
Lupita,52.48944,13.39046,Bergmannstraße 11 Kreuzberg 10961 Berlin
Oetcke,52.49109,13.41051,Freiligrathstraße 8 Kreuzberg 10967 Berlin
Lieferservice Berlin,52.49237,13.39818,Schleiermacherstraße 11 Kreuzberg 10961 Berlin
Gasthaus Valentin,52.48892,13.41105,Hasenheide 49 Kreuzberg 10967 Berlin
Pizza Prinz,52.49007,13.40861,Körtestraße 30 Kreuzberg 10967 Berlin
Al-Assiel,52.49007,13.40861,Körtestraße 30 Kreuzberg 10967 Berlin
Das Pizzarium,52.49135,13.41132,Körtestraße 8 Kreuzberg 10967 Berlin
Habibi,52.48945,13.4085,Körtestraße 35 Kreuzberg 10967 Berlin
Restaurant Ammamma,52.49205,13.4116,Urbanstraße 28 Kreuzberg 10967 Berlin
Piccola Romantica,52.48914,13.39255,Bergmannstraße 19 Kreuzberg 10961 Berlin
Marktwirtschaft,52.4894,13.39458,Marheinekeplatz 15 Kreuzberg 10961 Berlin
Goldam,52.49331,13.38758,Mehringdamm 38 Kreuzberg 10961 Berlin
Pizzeria am Wasserturm,52.48732,13.38759,Fidicinstraße 43 Kreuzberg 10965 Berlin
Sufis,52.4932,13.38452,Yorckstraße 82 Kreuzberg 10965 Berlin
Zwanglos III,52.49192,13.39111,Gneisenaustraße 10 Kreuzberg 10961 Berlin
Reds Deli,52.49011,13.38385,Kreuzbergstraße 10 Kreuzberg 10965 Berlin
Roma,52.48541,13.34764,Belziger Straße 60 Schöneberg 10823 Berlin
Renger-Patzsch,52.4874,13.35209,Wartburgstraße 54 Schöneberg 10823 Berlin
Pequena Habana,52.48774,13.34925,Eisenacher Straße 48 Schöneberg 10823 Berlin
Mezban,52.4851,13.35216,Eisenacher Straße 59 Schöneberg 10823 Berlin
Maigold,52.4882,13.35258,Merseburger Straße 7 Schöneberg 10823 Berlin
Kardamom Cafe & Catering,52.48548,13.34021,Badensche Straße 55 Schöneberg 10825 Berlin
Man Kee (Eh. Plumhaus),52.48859,13.34208,Grunewaldstraße 60 Schöneberg 10825 Berlin
Flying Fish Sushi,52.48575,13.35188,Eisenacher Straße 67 Schöneberg 10823 Berlin
Pasta Bar Italiano,52.48096,13.34948,FritzReuterStraße 1 Schöneberg 10827 Berlin
Sapore E Passione,52.48725,13.35058,Wartburgstraße 49A Schöneberg 10823 Berlin
Alpenkantine Berlin,52.48556,13.35463,Hauptstraße 27 Schöneberg 10827 Berlin
Tuma Be,52.48716,13.35334,Belziger Straße 26 Schöneberg 10823 Berlin
La Dolce Vita by Salvatore,52.48541,13.34764,Belziger Straße 60 Schöneberg 10823 Berlin
Double Eye,52.48795,13.35406,Akazienstraße 22 Schöneberg 10823 Berlin
Dolce Pizza,52.48469,13.34605,Belziger Straße 73 Schöneberg 10823 Berlin
Rueyam Gemuese Kebab,52.48446,13.3541,Hauptstraße 133 Schöneberg 10827 Berlin
Esmeraldas Inka Cafe,52.48621,13.3504,Belziger Straße 44 Schöneberg 10823 Berlin
I Due Emigranti,52.48656,13.35161,Belziger Straße 38 Schöneberg 10823 Berlin
Masaledar,52.48158,13.35034,Feurigstraße 38 Schöneberg 10827 Berlin
Cashcode Entertainment,52.48122,13.34726,Hauptstraße 54 Schöneberg 10827 Berlin
Tadka,52.48158,13.35034,Feurigstraße 38 Schöneberg 10827 Berlin
Le Couscous,52.48873,13.34945,Eisenacher Straße 79 Schöneberg 10823 Berlin
Mensa Schonenerg,52.48556,13.35463,Hauptstraße 27 Schöneberg 10827 Berlin
L'Antica Pizzeria da Michele,52.48026,13.34761,FritzReuterStraße 7 Schöneberg 10827 Berlin
B34,52.48679,13.35229,Belziger Straße 34 Schöneberg 10823 Berlin
India Haus,52.48158,13.35034,Feurigstraße 38 Schöneberg 10827 Berlin
Food Club,52.48575,13.35188,Eisenacher Straße 67 Schöneberg 10823 Berlin
Vini E Salumi,52.48891,13.35374,Akazienstraße 14 Schöneberg 10823 Berlin
Carlos Tapas,52.4861,13.35144,Eisenacher Straße 69 Schöneberg 10823 Berlin
Cafe Schoengrau,52.48873,13.34945,Eisenacher Straße 79 Schöneberg 10823 Berlin
Orijin Döner,52.48186,13.34896,Hauptstraße 113 Schöneberg 10827 Berlin
Pizza al Wadi Imbiss Berlin,52.48446,13.3541,Hauptstraße 133 Schöneberg 10827 Berlin
Domino's Pizza Berlin Schöneberg Süd,52.48051,13.35082,Dominicusstraße 46 Schöneberg 10827 Berlin
Choice,52.48813,13.35439,Akazienstraße 9 Schöneberg 10823 Berlin
Imbiss Hauptgrill,52.48131,13.3481,Hauptstraße 110 Schöneberg 10827 Berlin
Whats Up - Café Bar,52.4813,13.34898,Dominicusstraße 36 Schöneberg 10827 Berlin
Doree,52.48116,13.35062,Dominicusstraße 37 Schöneberg 10827 Berlin
Lenzig,52.48759,13.34978,Eisenacher Straße 75 Schöneberg 10823 Berlin
Ri Trovo,52.48115,13.34474,MartinLutherStraße 120 Schöneberg 10825 Berlin
Ratsstuben,52.485176,13.344784,JohnFKennedyPlatz 1 Schöneberg 10825 Berlin
Trattoria Perla Jonica,52.4874,13.35403,Belziger Straße 20 Schöneberg 10823 Berlin
Ratskeller Schoneberg,52.485176,13.344784,JohnFKennedyPlatz 1 Schöneberg 10825 Berlin
Mangia E Bevi,52.48741,13.3492,Wartburgstraße 8 Schöneberg 10823 Berlin
Meininger's,52.48615,13.34539,MartinLutherStraße 95 Schöneberg 10825 Berlin
Dominicus Pizza,52.4813,13.34898,Dominicusstraße 36 Schöneberg 10827 Berlin
Zwei Dicke Bären,52.48173,13.35062,Feurigstraße 37 Schöneberg 10827 Berlin
Mitburger,52.48511,13.35367,Hauptstraße 30 Schöneberg 10827 Berlin
Café Ciao Ciao Italia,52.48138,13.34747,Hauptstraße 53 Schöneberg 10827 Berlin
Ong Cat,52.48579,13.34553,Meininger Straße 7 Schöneberg 10823 Berlin
Biergarten Platzhirsch,52.48402,13.34374,FreiherrvomSteinStraße 20 Schöneberg 10825 Berlin
Yogi Haus,52.48626,13.35059,Belziger Straße 42 Schöneberg 10823 Berlin
Taormina II,52.48148,13.34833,Hauptstraße 112 Schöneberg 10827 Berlin
Ding Dong,52.48489,13.35296,Eisenacher Straße 62 Schöneberg 10823 Berlin
Dedem Imbiss,52.48016,13.35161,Dominicusstraße 52 Schöneberg 10827 Berlin
Lumi's Bbq,52.48489,13.35317,Hauptstraße 33 Schöneberg 10827 Berlin
Pinguin Club,52.4874,13.35209,Wartburgstraße 54 Schöneberg 10823 Berlin
Carrousel Restaurant,52.48051,13.35082,Dominicusstraße 46 Schöneberg 10827 Berlin
Chennai Dosaj,52.48842,13.35415,Akazienstraße 11 Schöneberg 10823 Berlin
Taverna Kos,52.48513,13.34661,Belziger Straße 68 Schöneberg 10823 Berlin
Bar Oro Nero,52.48827,13.35428,Akazienstraße 10 Schöneberg 10823 Berlin
Que Pasa,52.48762,13.35434,Akazienstraße 24 Schöneberg 10823 Berlin
Habibi,52.48813,13.35439,Akazienstraße 9 Schöneberg 10823 Berlin
Timeless Café,52.48463,13.35262,Hauptstraße 34 Schöneberg 10827 Berlin
Vietrice,52.48549,13.34535,MartinLutherStraße 99 Schöneberg 10825 Berlin
Manafood,52.48695,13.35235,Merseburger Straße 15 Schöneberg 10823 Berlin
Sangam,52.48843,13.35366,Akazienstraße 19 Schöneberg 10823 Berlin
Damascus Aroma,52.4803,13.3513,Dominicusstraße 50 Schöneberg 10827 Berlin
